id,side,timestamp,price,volume,mid_price,cluster
55793,bid,904600,1854.0,31.0,1855.0,0
55794,ask,904600,1857.0,31.0,1855.0,1
55795,bid,904700,1854.0,22.0,1855.5,0
55796,ask,904700,1857.0,22.0,1855.5,1
55797,bid,904800,1854.0,26.0,1855.5,0
55798,ask,904800,1857.0,26.0,1855.5,1
55799,bid,904900,1855.0,23.0,1856.0,0
55800,ask,904900,1859.0,22.0,1856.0,1
55801,bid,905000,1856.0,28.0,1857.5,0
55802,ask,905000,1859.0,28.0,1857.5,1
55803,bid,905100,1856.0,32.0,1857.0,0
55804,ask,905100,1859.0,32.0,1857.0,1
55805,bid,905200,1856.0,29.0,1857.5,0
55806,ask,905200,1859.0,25.0,1857.5,1
55807,bid,905300,1856.0,28.0,1858.5,0
55808,ask,905300,1859.0,28.0,1858.5,1
55809,bid,905400,1855.0,29.0,1856.5,0
55810,ask,905400,1858.0,29.0,1856.5,1
55811,bid,905500,1855.0,29.0,1857.5,0
55812,ask,905500,1858.0,29.0,1857.5,1
55813,bid,905600,1855.0,25.0,1856.5,0
55814,ask,905600,1859.0,23.0,1856.5,1
55815,bid,905700,1856.0,29.0,1857.5,0
55816,ask,905700,1859.0,29.0,1857.5,1
55817,bid,905800,1857.0,23.0,1858.5,0
55818,ask,905800,1860.0,23.0,1858.5,1
55819,bid,905900,1857.0,22.0,1858.0,0
55820,ask,905900,1860.0,22.0,1858.0,1
55821,bid,906000,1864.0,24.0,1866.5,0
55822,ask,906000,1868.0,26.0,1866.5,1
55823,bid,906100,1868.0,30.0,1869.0,0
55824,ask,906100,1871.0,30.0,1869.0,1
55825,bid,906200,1870.0,26.0,1873.0,0
55826,ask,906200,1874.0,26.0,1873.0,1
55827,bid,906300,1869.0,28.0,1870.5,0
55828,ask,906300,1873.0,27.0,1870.5,1
55829,bid,906400,1874.0,28.0,1875.5,0
55830,ask,906400,1877.0,28.0,1875.5,1
55831,bid,906500,1873.0,26.0,1874.5,0
55832,ask,906500,1876.0,26.0,1874.5,1
55833,bid,906600,1873.0,25.0,1874.5,0
55834,ask,906600,1876.0,25.0,1874.5,1
55835,bid,906700,1875.0,23.0,1876.5,0
55836,ask,906700,1878.0,23.0,1876.5,1
55837,bid,906800,1876.0,27.0,1877.5,0
55838,ask,906800,1879.0,27.0,1877.5,1
55839,bid,906900,1877.0,26.0,1878.5,0
55840,ask,906900,1880.0,26.0,1878.5,1
55841,bid,907000,1878.0,22.0,1879.5,0
55842,ask,907000,1881.0,22.0,1879.5,1
55843,bid,907100,1875.0,35.0,1876.5,0
55844,ask,907100,1878.0,27.0,1876.5,1
55845,bid,907200,1882.0,25.0,1883.0,0
55846,ask,907200,1885.0,25.0,1883.0,1
55847,bid,907300,1881.0,21.0,1883.0,0
55848,ask,907300,1885.0,21.0,1883.0,1
55849,bid,907400,1884.0,24.0,1885.5,0
55850,ask,907400,1887.0,24.0,1885.5,1
55851,bid,907500,1880.0,26.0,1881.0,0
55852,ask,907500,1883.0,26.0,1881.0,1
55853,bid,907600,1887.0,30.0,1888.0,0
55854,ask,907600,1890.0,30.0,1888.0,1
55855,bid,907700,1885.0,31.0,1886.5,0
55856,ask,907700,1888.0,31.0,1886.5,1
55857,bid,907800,1882.0,27.0,1883.5,0
55858,ask,907800,1885.0,27.0,1883.5,1
55859,bid,907900,1890.0,22.0,1891.0,0
55860,ask,907900,1893.0,22.0,1891.0,1
55861,bid,908000,1885.0,26.0,1886.0,0
55862,ask,908000,1888.0,26.0,1886.0,1
55863,bid,908100,1884.0,28.0,1885.5,0
55864,ask,908100,1887.0,28.0,1885.5,1
55865,bid,908200,1886.0,29.0,1887.5,0
55866,ask,908200,1889.0,30.0,1887.5,1
55867,bid,908300,1882.0,26.0,1885.5,0
55868,ask,908300,1886.0,26.0,1885.5,1
55869,bid,908400,1884.0,23.0,1885.5,0
55870,ask,908400,1888.0,25.0,1885.5,1
55871,bid,908500,1884.0,34.0,1885.5,0
55872,ask,908500,1887.0,32.0,1885.5,1
55873,bid,908600,1884.0,29.0,1885.0,0
55874,ask,908600,1887.0,29.0,1885.0,1
55875,bid,908700,1882.0,22.0,1884.5,0
55876,ask,908700,1885.0,22.0,1884.5,1
55877,bid,908800,1883.0,26.0,1884.0,0
55878,ask,908800,1886.0,26.0,1884.0,1
55879,bid,908900,1882.0,25.0,1883.5,0
55880,ask,908900,1885.0,21.0,1883.5,1
55881,bid,909000,1880.0,29.0,1881.5,0
55882,ask,909000,1883.0,29.0,1881.5,1
55883,bid,909100,1879.0,32.0,1880.5,0
55884,ask,909100,1882.0,32.0,1880.5,1
55885,bid,909200,1880.0,28.0,1881.0,0
55886,ask,909200,1883.0,28.0,1881.0,1
55887,bid,909300,1877.0,21.0,1879.0,0
55888,ask,909300,1880.0,21.0,1879.0,1
55889,bid,909400,1880.0,21.0,1881.5,0
55890,bid,909500,1878.0,25.0,1880.5,0
55891,ask,909500,1882.0,27.0,1880.5,1
55892,bid,909600,1878.0,23.0,1879.5,0
55893,ask,909600,1881.0,23.0,1879.5,1
55894,bid,909700,1880.0,25.0,1881.5,0
55895,ask,909700,1883.0,25.0,1881.5,1
55896,bid,909800,1878.0,26.0,1879.5,0
55897,ask,909800,1881.0,26.0,1879.5,1
55898,bid,909900,1880.0,30.0,1881.5,0
55899,ask,909900,1883.0,30.0,1881.5,1
55900,bid,910000,1879.0,25.0,1880.5,0
55901,ask,910000,1882.0,25.0,1880.5,1
55902,bid,910100,1881.0,22.0,1883.5,0
55903,ask,910100,1885.0,24.0,1883.5,1
55904,bid,910200,1882.0,30.0,1883.5,0
55905,ask,910200,1885.0,30.0,1883.5,1
55906,bid,910300,1883.0,21.0,1885.0,0
55907,ask,910300,1887.0,21.0,1885.0,1
55908,bid,910400,1884.0,25.0,1885.5,0
55909,ask,910400,1888.0,23.0,1885.5,1
55910,bid,910500,1885.0,25.0,1886.5,0
55911,ask,910500,1888.0,26.0,1886.5,1
55912,bid,910600,1884.0,29.0,1885.5,0
55913,ask,910600,1887.0,29.0,1885.5,1
55914,bid,910800,1880.0,27.0,1882.0,0
55915,ask,910800,1884.0,27.0,1882.0,1
55916,bid,910900,1880.0,30.0,1881.5,0
55917,ask,910900,1883.0,30.0,1881.5,1
55918,bid,911000,1879.0,30.0,1880.5,0
55919,ask,911000,1882.0,30.0,1880.5,1
55920,bid,911100,1884.0,26.0,1885.5,0
55921,ask,911100,1887.0,26.0,1885.5,1
55922,bid,911200,1883.0,31.0,1884.5,0
55923,ask,911200,1886.0,31.0,1884.5,1
55924,bid,911300,1884.0,22.0,1885.0,0
55925,ask,911300,1887.0,22.0,1885.0,1
55926,bid,911400,1884.0,26.0,1885.5,0
55927,ask,911400,1887.0,26.0,1885.5,1
55928,bid,911500,1884.0,23.0,1885.0,0
55929,ask,911500,1888.0,21.0,1885.0,1
55930,bid,911600,1886.0,23.0,1887.5,0
55931,ask,911600,1889.0,23.0,1887.5,1
55932,bid,911700,1892.0,35.0,1893.5,0
55933,ask,911700,1895.0,31.0,1893.5,1
55934,bid,911800,1892.0,33.0,1893.5,0
55935,ask,911800,1895.0,29.0,1893.5,1
55936,bid,911900,1893.0,29.0,1894.5,0
55937,ask,911900,1896.0,29.0,1894.5,1
55938,bid,912000,1898.0,30.0,1899.5,0
55939,ask,912000,1901.0,30.0,1899.5,1
55940,bid,912100,1893.0,21.0,1893.5,0
55941,ask,912100,1897.0,21.0,1893.5,1
55942,bid,912200,1892.0,29.0,1893.5,0
55943,ask,912200,1895.0,29.0,1893.5,1
55944,bid,912300,1891.0,24.0,1893.0,0
55945,ask,912300,1894.0,24.0,1893.0,1
55946,bid,912400,1896.0,25.0,1898.5,0
55947,ask,912400,1899.0,25.0,1898.5,1
55948,bid,912500,1897.0,28.0,1898.5,0
55949,ask,912500,1900.0,28.0,1898.5,1
55950,bid,912600,1895.0,23.0,1896.5,0
55951,ask,912600,1898.0,23.0,1896.5,1
55952,bid,912700,1893.0,30.0,1894.5,0
55953,ask,912700,1896.0,30.0,1894.5,1
55954,bid,912800,1891.0,22.0,1893.5,0
55955,bid,912900,1892.0,26.0,1893.5,0
55956,ask,912900,1895.0,26.0,1893.5,1
55957,bid,913000,1891.0,23.0,1892.5,0
55958,ask,913000,1894.0,23.0,1892.5,1
55959,bid,913100,1889.0,25.0,1891.5,0
55960,ask,913100,1892.0,25.0,1891.5,1
55961,bid,913200,1892.0,27.0,1893.5,0
55962,ask,913200,1895.0,22.0,1893.5,1
55963,bid,913300,1888.0,28.0,1889.5,0
55964,ask,913300,1891.0,28.0,1889.5,1
55965,bid,913400,1890.0,30.0,1892.0,0
55966,ask,913400,1894.0,30.0,1892.0,1
55967,bid,913500,1891.0,29.0,1892.0,0
55968,ask,913500,1894.0,29.0,1892.0,1
55969,bid,913600,1892.0,28.0,1893.0,0
55970,ask,913600,1895.0,28.0,1893.0,1
55971,bid,913700,1892.0,28.0,1892.5,0
55972,ask,913700,1895.0,28.0,1892.5,1
55973,bid,913800,1893.0,27.0,1894.5,0
55974,ask,913800,1897.0,25.0,1894.5,1
55975,bid,913900,1895.0,21.0,1896.5,0
55976,ask,913900,1898.0,21.0,1896.5,1
55977,bid,914000,1896.0,28.0,1897.5,0
55978,ask,914000,1899.0,29.0,1897.5,1
55979,bid,914100,1894.0,32.0,1895.5,0
55980,ask,914100,1897.0,32.0,1895.5,1
55981,bid,914200,1895.0,25.0,1896.5,0
55982,ask,914200,1898.0,25.0,1896.5,1
55983,bid,914300,1888.0,25.0,1888.5,0
55984,ask,914300,1891.0,26.0,1888.5,1
55985,bid,914400,1885.0,21.0,1886.5,0
55986,ask,914400,1888.0,21.0,1886.5,1
55987,bid,914500,1884.0,27.0,1885.5,0
55988,ask,914500,1887.0,27.0,1885.5,1
55989,bid,914600,1885.0,24.0,1888.0,0
55990,ask,914600,1889.0,26.0,1888.0,1
55991,bid,914700,1888.0,28.0,1890.5,0
55992,ask,914700,1892.0,29.0,1890.5,1
55993,bid,914800,1890.0,24.0,1891.5,0
55994,ask,914800,1893.0,24.0,1891.5,1
55995,bid,914900,1890.0,30.0,1892.5,0
55996,ask,914900,1894.0,30.0,1892.5,1
55997,bid,915000,1889.0,32.0,1890.5,0
55998,ask,915000,1892.0,32.0,1890.5,1
55999,bid,915100,1884.0,26.0,1886.5,0
56000,ask,915100,1888.0,28.0,1886.5,1
56001,bid,915200,1883.0,27.0,1883.5,0
56002,ask,915200,1886.0,27.0,1883.5,1
56003,bid,915300,1882.0,23.0,1884.0,0
56004,ask,915300,1885.0,21.0,1884.0,1
56005,bid,915400,1883.0,31.0,1884.5,0
56006,ask,915400,1886.0,31.0,1884.5,1
56007,bid,915500,1880.0,26.0,1881.5,0
56008,ask,915500,1883.0,26.0,1881.5,1
56009,bid,915600,1881.0,26.0,1882.5,0
56010,ask,915600,1884.0,27.0,1882.5,1
56011,bid,915700,1880.0,31.0,1880.5,0
56012,ask,915700,1883.0,31.0,1880.5,1
56013,bid,915800,1878.0,29.0,1880.0,0
56014,ask,915800,1882.0,29.0,1880.0,1
56015,bid,915900,1877.0,29.0,1879.0,0
56016,ask,915900,1880.0,29.0,1879.0,1
56017,bid,916000,1880.0,32.0,1881.5,0
56018,ask,916000,1883.0,32.0,1881.5,1
56019,bid,916100,1881.0,28.0,1883.5,0
56020,ask,916100,1885.0,28.0,1883.5,1
56021,bid,916200,1881.0,21.0,1882.5,0
56022,ask,916200,1884.0,24.0,1882.5,1
56023,bid,916300,1880.0,27.0,1880.5,0
56024,ask,916300,1883.0,27.0,1880.5,1
56025,bid,916400,1879.0,30.0,1880.5,0
56026,ask,916400,1882.0,28.0,1880.5,1
56027,bid,916500,1872.0,27.0,1874.5,0
56028,ask,916500,1875.0,27.0,1874.5,1
56029,bid,916600,1870.0,33.0,1871.5,0
56030,ask,916600,1873.0,28.0,1871.5,1
56031,bid,916700,1864.0,29.0,1865.5,0
56032,ask,916700,1867.0,29.0,1865.5,1
56033,bid,916800,1867.0,24.0,1868.5,0
56034,ask,916800,1870.0,24.0,1868.5,1
56035,bid,916900,1867.0,29.0,1869.5,0
56036,ask,916900,1870.0,29.0,1869.5,1
56037,bid,917000,1869.0,27.0,1870.5,0
56038,ask,917000,1872.0,27.0,1870.5,1
56039,bid,917100,1865.0,28.0,1867.5,0
56040,ask,917100,1869.0,29.0,1867.5,1
56041,bid,917200,1867.0,22.0,1868.5,0
56042,ask,917200,1870.0,22.0,1868.5,1
56043,bid,917300,1868.0,29.0,1869.5,0
56044,ask,917300,1871.0,21.0,1869.5,1
56045,bid,917400,1867.0,22.0,1868.5,0
56046,ask,917400,1870.0,22.0,1868.5,1
56047,bid,917500,1868.0,29.0,1869.5,0
56048,ask,917500,1871.0,29.0,1869.5,1
56049,bid,917600,1867.0,29.0,1867.5,0
56050,ask,917600,1870.0,29.0,1867.5,1
56051,bid,917700,1865.0,28.0,1866.5,0
56052,ask,917700,1868.0,28.0,1866.5,1
56053,bid,917800,1867.0,29.0,1868.5,0
56054,ask,917800,1870.0,24.0,1868.5,1
56055,bid,917900,1865.0,23.0,1867.0,0
56056,ask,917900,1868.0,23.0,1867.0,1
56057,bid,918000,1867.0,31.0,1869.5,0
56058,ask,918000,1870.0,31.0,1869.5,1
56059,bid,918100,1868.0,31.0,1869.0,0
56060,ask,918100,1871.0,31.0,1869.0,1
56061,bid,918200,1868.0,22.0,1869.5,0
56062,ask,918200,1871.0,22.0,1869.5,1
56063,bid,918300,1869.0,22.0,1870.5,0
56064,ask,918300,1872.0,22.0,1870.5,1
56065,bid,918400,1867.0,22.0,1868.5,0
56066,bid,918500,1868.0,34.0,1870.5,0
56067,ask,918500,1871.0,27.0,1870.5,1
56068,bid,918600,1869.0,23.0,1870.5,0
56069,ask,918600,1873.0,22.0,1870.5,1
56070,bid,918700,1871.0,31.0,1872.0,0
56071,ask,918700,1874.0,31.0,1872.0,1
56072,bid,918800,1872.0,24.0,1872.5,0
56073,ask,918800,1875.0,24.0,1872.5,1
56074,bid,918900,1872.0,24.0,1873.5,0
56075,ask,918900,1876.0,26.0,1873.5,1
56076,bid,919000,1873.0,32.0,1874.5,0
56077,ask,919000,1876.0,25.0,1874.5,1
56078,bid,919100,1875.0,21.0,1876.5,0
56079,ask,919100,1878.0,21.0,1876.5,1
56080,bid,919200,1876.0,23.0,1877.5,0
56081,ask,919200,1879.0,23.0,1877.5,1
56082,bid,919300,1876.0,31.0,1877.5,0
56083,ask,919300,1879.0,31.0,1877.5,1
56084,bid,919400,1874.0,23.0,1875.5,0
56085,ask,919400,1877.0,23.0,1875.5,1
56086,bid,919500,1875.0,31.0,1876.0,0
56087,ask,919500,1879.0,31.0,1876.0,1
56088,bid,919600,1877.0,26.0,1878.0,0
56089,ask,919600,1880.0,26.0,1878.0,1
56090,bid,919700,1877.0,21.0,1877.5,0
56091,ask,919700,1880.0,21.0,1877.5,1
56092,bid,919800,1877.0,22.0,1878.0,0
56093,ask,919800,1880.0,22.0,1878.0,1
56094,bid,920000,1879.0,23.0,1880.5,0
56095,ask,920000,1882.0,23.0,1880.5,1
56096,bid,920100,1879.0,23.0,1879.5,0
56097,ask,920100,1882.0,23.0,1879.5,1
56098,bid,920200,1880.0,21.0,1881.5,0
56099,ask,920200,1883.0,21.0,1881.5,1
56100,bid,920300,1882.0,21.0,1883.5,0
56101,ask,920300,1885.0,21.0,1883.5,1
56102,bid,920400,1882.0,31.0,1883.5,0
56103,ask,920400,1885.0,31.0,1883.5,1
56104,bid,920500,1884.0,30.0,1886.5,0
56105,ask,920500,1887.0,30.0,1886.5,1
56106,bid,920600,1886.0,28.0,1887.5,0
56107,ask,920600,1889.0,28.0,1887.5,1
56108,bid,920700,1884.0,22.0,1885.0,0
56109,ask,920700,1887.0,22.0,1885.0,1
56110,bid,920800,1885.0,30.0,1886.5,0
56111,ask,920800,1888.0,30.0,1886.5,1
56112,bid,920900,1883.0,28.0,1883.5,0
56113,ask,920900,1887.0,26.0,1883.5,1
56114,bid,921000,1883.0,28.0,1884.5,0
56115,ask,921000,1886.0,28.0,1884.5,1
56116,bid,921100,1884.0,21.0,1885.0,0
56117,ask,921100,1887.0,21.0,1885.0,1
56118,bid,921200,1882.0,28.0,1883.5,0
56119,ask,921200,1885.0,28.0,1883.5,1
56120,bid,921300,1882.0,27.0,1883.0,0
56121,ask,921300,1885.0,27.0,1883.0,1
56122,bid,921400,1883.0,22.0,1883.5,0
56123,ask,921400,1886.0,22.0,1883.5,1
56124,bid,921500,1882.0,22.0,1884.0,0
56125,ask,921500,1886.0,22.0,1884.0,1
56126,bid,921600,1885.0,30.0,1886.5,0
56127,ask,921600,1888.0,30.0,1886.5,1
56128,bid,921700,1885.0,29.0,1887.5,0
56129,ask,921700,1889.0,31.0,1887.5,1
56130,bid,921800,1883.0,29.0,1884.5,0
56131,ask,921800,1886.0,29.0,1884.5,1
56132,bid,921900,1883.0,21.0,1884.5,0
56133,ask,921900,1886.0,21.0,1884.5,1
56134,bid,922000,1883.0,24.0,1885.0,0
56135,ask,922000,1886.0,24.0,1885.0,1
56136,bid,922100,1882.0,29.0,1883.0,0
56137,ask,922100,1885.0,29.0,1883.0,1
56138,bid,922200,1881.0,26.0,1883.0,0
56139,ask,922200,1884.0,26.0,1883.0,1
56140,bid,922300,1879.0,30.0,1881.0,0
56141,ask,922300,1883.0,28.0,1881.0,1
56142,bid,922400,1881.0,27.0,1882.5,0
56143,ask,922400,1884.0,27.0,1882.5,1
56144,bid,922500,1881.0,27.0,1882.5,0
56145,ask,922500,1884.0,27.0,1882.5,1
56146,bid,922600,1880.0,29.0,1881.0,0
56147,ask,922600,1884.0,29.0,1881.0,1
56148,bid,922700,1880.0,27.0,1881.5,0
56149,ask,922700,1883.0,25.0,1881.5,1
56150,bid,922800,1878.0,25.0,1880.5,0
56151,ask,922800,1882.0,27.0,1880.5,1
56152,bid,922900,1878.0,26.0,1879.5,0
56153,ask,922900,1881.0,26.0,1879.5,1
56154,bid,923000,1879.0,23.0,1880.0,0
56155,ask,923000,1882.0,23.0,1880.0,1
56156,bid,923100,1879.0,28.0,1880.5,0
56157,ask,923100,1882.0,28.0,1880.5,1
56158,bid,923200,1878.0,30.0,1879.0,0
56159,ask,923200,1881.0,30.0,1879.0,1
56160,bid,923300,1878.0,27.0,1880.5,0
56161,ask,923300,1881.0,27.0,1880.5,1
56162,bid,923400,1878.0,29.0,1878.5,0
56163,ask,923400,1881.0,29.0,1878.5,1
56164,bid,923500,1879.0,25.0,1880.5,0
56165,ask,923500,1882.0,26.0,1880.5,1
56166,bid,923600,1877.0,26.0,1878.5,0
56167,ask,923600,1880.0,26.0,1878.5,1
56168,bid,923700,1877.0,31.0,1878.5,0
56169,ask,923700,1880.0,30.0,1878.5,1
56170,bid,923800,1877.0,26.0,1878.5,0
56171,ask,923800,1880.0,26.0,1878.5,1
56172,bid,923900,1874.0,31.0,1875.5,0
56173,ask,923900,1878.0,29.0,1875.5,1
56174,bid,924000,1875.0,23.0,1877.0,0
56175,ask,924000,1879.0,23.0,1877.0,1
56176,bid,924100,1876.0,26.0,1877.0,0
56177,ask,924100,1880.0,25.0,1877.0,1
56178,bid,924200,1877.0,26.0,1878.5,0
56179,ask,924200,1880.0,26.0,1878.5,1
56180,bid,924300,1875.0,24.0,1878.0,0
56181,ask,924300,1879.0,24.0,1878.0,1
56182,bid,924400,1876.0,24.0,1877.5,0
56183,ask,924400,1879.0,24.0,1877.5,1
56184,bid,924500,1875.0,21.0,1877.0,0
56185,ask,924500,1878.0,21.0,1877.0,1
56186,bid,924600,1873.0,30.0,1875.5,0
56187,ask,924600,1877.0,31.0,1875.5,1
56188,bid,924700,1874.0,22.0,1875.5,0
56189,ask,924700,1877.0,22.0,1875.5,1
56190,bid,924800,1873.0,31.0,1874.5,0
56191,ask,924800,1876.0,31.0,1874.5,1
56192,bid,924900,1872.0,28.0,1873.5,0
56193,ask,924900,1875.0,28.0,1873.5,1
56194,bid,925000,1872.0,25.0,1873.5,0
56195,ask,925000,1875.0,25.0,1873.5,1
56196,bid,925100,1872.0,21.0,1873.5,0
56197,ask,925100,1875.0,21.0,1873.5,1
56198,bid,925200,1871.0,31.0,1872.5,0
56199,ask,925200,1874.0,31.0,1872.5,1
56200,bid,925300,1871.0,21.0,1872.0,0
56201,ask,925300,1874.0,21.0,1872.0,1
56202,bid,925400,1870.0,29.0,1871.0,0
56203,ask,925400,1873.0,30.0,1871.0,1
56204,bid,925500,1869.0,25.0,1871.5,0
56205,ask,925500,1873.0,25.0,1871.5,1
56206,bid,925600,1868.0,22.0,1870.0,0
56207,ask,925600,1872.0,22.0,1870.0,1
56208,bid,925700,1869.0,24.0,1870.5,0
56209,ask,925700,1873.0,23.0,1870.5,1
56210,bid,925800,1870.0,21.0,1872.5,0
56211,ask,925800,1873.0,21.0,1872.5,1
56212,bid,925900,1871.0,29.0,1872.5,0
56213,ask,925900,1874.0,29.0,1872.5,1
56214,bid,926000,1872.0,27.0,1873.0,0
56215,ask,926000,1875.0,27.0,1873.0,1
56216,bid,926100,1871.0,25.0,1872.0,0
56217,ask,926100,1874.0,25.0,1872.0,1
56218,bid,926200,1871.0,35.0,1873.5,0
56219,ask,926200,1874.0,28.0,1873.5,1
56220,bid,926300,1871.0,26.0,1872.5,0
56221,ask,926300,1874.0,27.0,1872.5,1
56222,bid,926400,1871.0,26.0,1872.5,0
56223,ask,926400,1874.0,26.0,1872.5,1
56224,bid,926500,1872.0,29.0,1873.5,0
56225,ask,926500,1875.0,25.0,1873.5,1
56226,bid,926600,1873.0,30.0,1875.0,0
56227,ask,926600,1876.0,30.0,1875.0,1
56228,bid,926700,1873.0,25.0,1874.5,0
56229,ask,926700,1876.0,25.0,1874.5,1
56230,bid,926800,1874.0,26.0,1875.5,0
56231,ask,926800,1877.0,22.0,1875.5,1
56232,bid,926900,1873.0,21.0,1873.5,0
56233,bid,927000,1871.0,22.0,1872.5,0
56234,ask,927000,1874.0,22.0,1872.5,1
56235,bid,927100,1870.0,22.0,1871.5,0
56236,ask,927100,1873.0,22.0,1871.5,1
56237,bid,927200,1871.0,27.0,1872.5,0
56238,ask,927200,1874.0,27.0,1872.5,1
56239,bid,927300,1870.0,21.0,1871.5,0
56240,ask,927300,1873.0,21.0,1871.5,1
56241,bid,927400,1871.0,21.0,1873.5,0
56242,ask,927400,1874.0,21.0,1873.5,1
56243,bid,927500,1871.0,27.0,1872.5,0
56244,ask,927500,1874.0,27.0,1872.5,1
56245,bid,927600,1870.0,26.0,1870.5,0
56246,ask,927600,1873.0,23.0,1870.5,1
56247,bid,927700,1870.0,24.0,1872.5,0
56248,ask,927700,1874.0,25.0,1872.5,1
56249,bid,927800,1868.0,29.0,1869.5,0
56250,ask,927800,1871.0,29.0,1869.5,1
56251,bid,927900,1868.0,28.0,1870.5,0
56252,ask,927900,1871.0,28.0,1870.5,1
56253,bid,928000,1869.0,28.0,1870.5,0
56254,ask,928000,1872.0,28.0,1870.5,1
56255,bid,928100,1868.0,25.0,1869.5,0
56256,ask,928100,1871.0,25.0,1869.5,1
56257,bid,928200,1868.0,28.0,1869.5,0
56258,ask,928200,1871.0,28.0,1869.5,1
56259,bid,928300,1868.0,24.0,1869.0,0
56260,ask,928300,1871.0,24.0,1869.0,1
56261,bid,928400,1868.0,21.0,1868.5,0
56262,ask,928400,1871.0,21.0,1868.5,1
56263,bid,928500,1867.0,31.0,1868.5,0
56264,ask,928500,1870.0,27.0,1868.5,1
56265,bid,928600,1866.0,29.0,1867.5,0
56266,ask,928600,1869.0,29.0,1867.5,1
56267,bid,928700,1866.0,28.0,1868.0,0
56268,ask,928700,1869.0,28.0,1868.0,1
56269,bid,928800,1865.0,23.0,1866.0,0
56270,ask,928800,1868.0,23.0,1866.0,1
56271,bid,928900,1866.0,32.0,1866.5,0
56272,ask,928900,1869.0,32.0,1866.5,1
56273,bid,929000,1867.0,21.0,1869.5,0
56274,ask,929000,1871.0,22.0,1869.5,1
56275,bid,929100,1871.0,28.0,1873.0,0
56276,ask,929100,1874.0,28.0,1873.0,1
56277,bid,929200,1870.0,30.0,1871.5,0
56278,ask,929200,1873.0,30.0,1871.5,1
56279,bid,929300,1869.0,29.0,1871.0,0
56280,ask,929300,1873.0,29.0,1871.0,1
56281,bid,929400,1869.0,27.0,1870.5,0
56282,ask,929400,1872.0,27.0,1870.5,1
56283,bid,929500,1869.0,30.0,1871.0,0
56284,ask,929500,1873.0,28.0,1871.0,1
56285,bid,929600,1869.0,21.0,1871.0,0
56286,ask,929600,1873.0,22.0,1871.0,1
56287,bid,929700,1871.0,30.0,1873.5,0
56288,ask,929700,1875.0,31.0,1873.5,1
56289,bid,929800,1872.0,31.0,1873.5,0
56290,ask,929800,1876.0,30.0,1873.5,1
56291,bid,929900,1873.0,32.0,1874.5,0
56292,ask,929900,1876.0,32.0,1874.5,1
56293,bid,930000,1872.0,26.0,1873.5,0
56294,ask,930000,1875.0,26.0,1873.5,1
56295,bid,930100,1873.0,25.0,1874.5,0
56296,ask,930100,1876.0,25.0,1874.5,1
56297,bid,930200,1874.0,30.0,1875.5,0
56298,ask,930200,1877.0,29.0,1875.5,1
56299,bid,930300,1874.0,27.0,1875.5,0
56300,ask,930300,1877.0,27.0,1875.5,1
56301,bid,930400,1875.0,22.0,1877.0,0
56302,ask,930400,1879.0,22.0,1877.0,1
56303,bid,930500,1876.0,21.0,1878.5,0
56304,ask,930500,1880.0,22.0,1878.5,1
56305,bid,930600,1877.0,32.0,1878.5,0
56306,ask,930600,1880.0,30.0,1878.5,1
56307,bid,930700,1878.0,24.0,1879.5,0
56308,ask,930700,1881.0,24.0,1879.5,1
56309,bid,930800,1878.0,30.0,1879.5,0
56310,ask,930800,1881.0,31.0,1879.5,1
56311,bid,930900,1878.0,28.0,1879.5,0
56312,ask,930900,1881.0,22.0,1879.5,1
56313,bid,931000,1878.0,28.0,1879.5,0
56314,ask,931000,1881.0,28.0,1879.5,1
56315,bid,931100,1879.0,31.0,1880.5,0
56316,ask,931100,1882.0,31.0,1880.5,1
56317,bid,931200,1882.0,29.0,1883.5,0
56318,ask,931200,1885.0,29.0,1883.5,1
56319,bid,931300,1882.0,28.0,1883.5,0
56320,ask,931300,1885.0,28.0,1883.5,1
56321,bid,931400,1882.0,22.0,1883.0,0
56322,ask,931400,1885.0,22.0,1883.0,1
56323,bid,931500,1882.0,27.0,1883.0,0
56324,ask,931500,1885.0,27.0,1883.0,1
56325,bid,931600,1882.0,28.0,1883.0,0
56326,ask,931600,1885.0,28.0,1883.0,1
56327,bid,931700,1883.0,24.0,1885.0,0
56328,ask,931700,1887.0,24.0,1885.0,1
56329,bid,931800,1884.0,30.0,1885.5,0
56330,ask,931800,1887.0,30.0,1885.5,1
56331,bid,931900,1882.0,21.0,1883.5,0
56332,ask,931900,1885.0,21.0,1883.5,1
56333,bid,932000,1882.0,24.0,1883.5,0
56334,ask,932000,1885.0,24.0,1883.5,1
56335,bid,932100,1882.0,22.0,1883.5,0
56336,ask,932100,1885.0,22.0,1883.5,1
56337,bid,932200,1883.0,24.0,1884.5,0
56338,ask,932200,1886.0,24.0,1884.5,1
56339,bid,932300,1882.0,26.0,1884.0,0
56340,ask,932300,1886.0,26.0,1884.0,1
56341,bid,932400,1884.0,30.0,1885.5,0
56342,ask,932400,1887.0,30.0,1885.5,1
56343,bid,932500,1884.0,28.0,1885.5,0
56344,ask,932500,1887.0,28.0,1885.5,1
56345,bid,932600,1882.0,29.0,1883.0,0
56346,ask,932600,1886.0,27.0,1883.0,1
56347,bid,932700,1883.0,25.0,1884.5,0
56348,ask,932700,1886.0,23.0,1884.5,1
56349,bid,932800,1883.0,26.0,1885.5,0
56350,ask,932800,1887.0,27.0,1885.5,1
56351,bid,932900,1882.0,21.0,1883.5,0
