id,side,timestamp,price,volume,mid_price
46952,bid,444300,1914.0,26.0,1915.5
46953,ask,444300,1917.0,25.0,1915.5
46954,bid,444500,1913.0,36.0,1914.5
46955,ask,444500,1916.0,31.0,1914.5
46956,bid,444600,1912.0,23.0,1913.5
46957,ask,444600,1915.0,23.0,1913.5
46958,bid,444700,1909.0,29.0,1911.0
46959,ask,444700,1912.0,29.0,1911.0
46960,bid,444800,1911.0,21.0,1913.5
46961,ask,444800,1915.0,22.0,1913.5
46962,bid,444900,1910.0,34.0,1911.5
46963,ask,444900,1913.0,26.0,1911.5
46964,bid,445000,1908.0,29.0,1909.5
46965,ask,445000,1911.0,29.0,1909.5
46966,bid,445100,1907.0,27.0,1909.5
46967,ask,445100,1910.0,27.0,1909.5
46968,bid,445200,1907.0,24.0,1909.5
46969,ask,445200,1910.0,24.0,1909.5
46970,bid,445300,1907.0,24.0,1908.5
46971,ask,445300,1910.0,24.0,1908.5
46972,bid,445400,1908.0,32.0,1910.0
46973,ask,445400,1911.0,32.0,1910.0
46974,bid,445500,1908.0,29.0,1909.5
46975,ask,445500,1912.0,27.0,1909.5
46976,bid,445600,1908.0,30.0,1910.0
46977,ask,445600,1912.0,30.0,1910.0
46978,bid,445700,1905.0,24.0,1905.5
46979,ask,445700,1908.0,27.0,1905.5
46980,bid,445800,1905.0,30.0,1906.5
46981,ask,445800,1908.0,28.0,1906.5
46982,bid,445900,1906.0,24.0,1907.5
46983,ask,445900,1909.0,24.0,1907.5
46984,bid,446000,1906.0,28.0,1907.0
46985,ask,446000,1909.0,28.0,1907.0
46986,bid,446100,1908.0,22.0,1909.5
46987,ask,446100,1911.0,23.0,1909.5
46988,bid,446200,1907.0,23.0,1909.5
46989,ask,446200,1911.0,24.0,1909.5
46990,bid,446300,1907.0,30.0,1908.5
46991,ask,446300,1910.0,30.0,1908.5
46992,bid,446400,1906.0,31.0,1907.5
46993,ask,446400,1909.0,31.0,1907.5
46994,bid,446500,1905.0,29.0,1906.5
46995,ask,446500,1908.0,29.0,1906.5
46996,bid,446600,1904.0,22.0,1904.5
46997,ask,446600,1908.0,22.0,1904.5
46998,bid,446700,1903.0,21.0,1904.5
46999,ask,446700,1906.0,21.0,1904.5
47000,bid,446800,1900.0,22.0,1900.5
47001,ask,446800,1903.0,22.0,1900.5
47002,bid,446900,1898.0,30.0,1899.5
47003,ask,446900,1902.0,28.0,1899.5
47004,bid,447000,1903.0,30.0,1904.5
47005,ask,447000,1906.0,30.0,1904.5
47006,bid,447100,1901.0,22.0,1903.5
47007,ask,447100,1904.0,22.0,1903.5
47008,bid,447200,1902.0,22.0,1904.0
47009,ask,447200,1905.0,22.0,1904.0
47010,bid,447300,1904.0,34.0,1905.5
47011,ask,447300,1907.0,26.0,1905.5
47012,bid,447400,1905.0,27.0,1906.5
47013,ask,447400,1908.0,27.0,1906.5
47014,bid,447500,1907.0,29.0,1908.0
47015,ask,447500,1910.0,29.0,1908.0
47016,bid,447600,1904.0,22.0,1905.5
47017,ask,447600,1907.0,22.0,1905.5
47018,bid,447700,1904.0,25.0,1905.0
47019,ask,447700,1908.0,25.0,1905.0
47020,bid,447800,1906.0,23.0,1907.5
47021,ask,447800,1909.0,24.0,1907.5
47022,bid,447900,1907.0,23.0,1909.5
47023,ask,447900,1910.0,23.0,1909.5
47024,bid,448000,1906.0,26.0,1908.5
47025,ask,448000,1910.0,26.0,1908.5
47026,bid,448100,1908.0,29.0,1909.5
47027,ask,448100,1911.0,29.0,1909.5
47028,bid,448200,1908.0,28.0,1909.5
47029,ask,448200,1911.0,28.0,1909.5
47030,bid,448300,1908.0,33.0,1909.5
47031,ask,448300,1911.0,29.0,1909.5
47032,bid,448400,1907.0,21.0,1909.5
47033,ask,448400,1911.0,23.0,1909.5
47034,bid,448500,1907.0,27.0,1908.5
47035,ask,448500,1910.0,27.0,1908.5
47036,bid,448600,1907.0,27.0,1908.5
47037,ask,448600,1910.0,27.0,1908.5
47038,bid,448700,1908.0,21.0,1910.0
47039,ask,448700,1912.0,22.0,1910.0
47040,bid,448800,1909.0,24.0,1910.5
47041,ask,448800,1912.0,25.0,1910.5
47042,bid,448900,1911.0,23.0,1912.0
47043,ask,448900,1914.0,23.0,1912.0
47044,bid,449000,1910.0,23.0,1912.5
47045,ask,449000,1914.0,23.0,1912.5
47046,bid,449100,1911.0,25.0,1912.0
47047,ask,449100,1914.0,25.0,1912.0
47048,bid,449200,1910.0,26.0,1912.0
47049,ask,449200,1914.0,26.0,1912.0
47050,bid,449300,1910.0,30.0,1912.5
47051,ask,449300,1914.0,31.0,1912.5
47052,bid,449400,1913.0,28.0,1914.0
47053,ask,449400,1916.0,28.0,1914.0
47054,bid,449500,1912.0,23.0,1914.0
47055,ask,449500,1916.0,23.0,1914.0
47056,bid,449600,1912.0,28.0,1914.0
47057,ask,449600,1916.0,28.0,1914.0
47058,bid,449700,1914.0,22.0,1916.5
47059,ask,449700,1918.0,21.0,1916.5
47060,bid,449800,1915.0,24.0,1916.5
47061,ask,449800,1918.0,24.0,1916.5
47062,bid,449900,1914.0,30.0,1915.0
47063,ask,449900,1918.0,30.0,1915.0
47064,bid,450000,1914.0,24.0,1916.0
47065,ask,450000,1917.0,24.0,1916.0
47066,bid,450100,1913.0,27.0,1914.0
47067,ask,450100,1917.0,26.0,1914.0
47068,bid,450200,1915.0,21.0,1916.5
47069,ask,450200,1918.0,21.0,1916.5
47070,bid,450300,1915.0,29.0,1917.5
47071,ask,450300,1918.0,29.0,1917.5
47072,bid,450400,1915.0,27.0,1916.0
47073,ask,450400,1918.0,27.0,1916.0
47074,bid,450500,1915.0,28.0,1916.0
47075,ask,450500,1919.0,28.0,1916.0
47076,bid,450600,1915.0,28.0,1916.5
47077,ask,450600,1918.0,28.0,1916.5
47078,bid,450700,1916.0,28.0,1918.0
47079,ask,450700,1919.0,28.0,1918.0
47080,bid,450800,1916.0,24.0,1918.0
47081,ask,450800,1920.0,24.0,1918.0
47082,bid,450900,1915.0,30.0,1916.0
47083,ask,450900,1919.0,30.0,1916.0
47084,bid,451000,1915.0,21.0,1916.5
47085,ask,451000,1918.0,21.0,1916.5
47086,bid,451100,1915.0,24.0,1916.5
47087,ask,451100,1918.0,24.0,1916.5
47088,bid,451200,1914.0,27.0,1915.0
47089,ask,451200,1918.0,27.0,1915.0
47090,bid,451300,1914.0,23.0,1915.0
47091,ask,451300,1917.0,24.0,1915.0
47092,bid,451400,1914.0,28.0,1914.5
47093,ask,451400,1917.0,28.0,1914.5
47094,bid,451500,1914.0,31.0,1915.5
47095,ask,451500,1917.0,29.0,1915.5
47096,bid,451600,1913.0,22.0,1914.5
47097,ask,451600,1916.0,22.0,1914.5
47098,bid,451700,1914.0,24.0,1915.0
47099,ask,451700,1917.0,24.0,1915.0
47100,bid,451800,1914.0,31.0,1915.5
47101,ask,451800,1917.0,31.0,1915.5
47102,bid,451900,1914.0,29.0,1915.5
47103,ask,451900,1917.0,29.0,1915.5
47104,bid,452000,1914.0,22.0,1916.0
47105,ask,452000,1918.0,22.0,1916.0
47106,bid,452100,1913.0,25.0,1915.0
47107,ask,452100,1917.0,25.0,1915.0
47108,bid,452200,1915.0,32.0,1916.5
47109,ask,452200,1918.0,27.0,1916.5
47110,bid,452300,1916.0,25.0,1917.0
47111,ask,452300,1919.0,30.0,1917.0
47112,bid,452400,1916.0,25.0,1918.0
47113,ask,452400,1919.0,25.0,1918.0
47114,bid,452600,1918.0,23.0,1919.5
47115,ask,452600,1921.0,23.0,1919.5
47116,bid,452700,1917.0,27.0,1918.5
47117,ask,452700,1920.0,27.0,1918.5
47118,bid,452800,1918.0,23.0,1919.5
47119,ask,452800,1922.0,22.0,1919.5
47120,bid,452900,1919.0,31.0,1920.5
47121,ask,452900,1922.0,24.0,1920.5
47122,bid,453000,1919.0,24.0,1921.0
47123,ask,453000,1922.0,24.0,1921.0
47124,bid,453100,1920.0,25.0,1921.5
47125,ask,453100,1923.0,25.0,1921.5
47126,bid,453200,1919.0,31.0,1921.0
47127,ask,453200,1923.0,30.0,1921.0
47128,bid,453300,1919.0,34.0,1920.5
47129,ask,453300,1922.0,29.0,1920.5
47130,bid,453400,1918.0,24.0,1919.0
47131,ask,453400,1921.0,24.0,1919.0
47132,ask,453500,1923.0,21.0,1921.5
47133,bid,453600,1917.0,35.0,1918.5
47134,ask,453600,1920.0,30.0,1918.5
47135,bid,453700,1917.0,26.0,1918.0
47136,ask,453700,1920.0,26.0,1918.0
47137,bid,453800,1916.0,30.0,1917.5
47138,ask,453800,1919.0,31.0,1917.5
47139,bid,453900,1917.0,26.0,1917.5
47140,ask,453900,1921.0,26.0,1917.5
47141,bid,454000,1916.0,22.0,1917.5
47142,ask,454000,1919.0,22.0,1917.5
47143,bid,454100,1916.0,24.0,1917.5
47144,ask,454100,1919.0,24.0,1917.5
47145,bid,454200,1915.0,29.0,1916.5
47146,ask,454200,1918.0,29.0,1916.5
47147,bid,454300,1914.0,26.0,1915.0
47148,ask,454300,1917.0,26.0,1915.0
47149,bid,454400,1913.0,27.0,1914.5
47150,ask,454400,1916.0,27.0,1914.5
47151,bid,454500,1913.0,25.0,1913.5
47152,ask,454500,1916.0,25.0,1913.5
47153,bid,454600,1913.0,31.0,1914.5
47154,ask,454600,1916.0,31.0,1914.5
47155,bid,454700,1913.0,27.0,1914.5
47156,ask,454700,1916.0,27.0,1914.5
47157,bid,454800,1912.0,30.0,1913.5
47158,ask,454800,1915.0,30.0,1913.5
47159,bid,454900,1914.0,22.0,1916.5
47160,ask,454900,1917.0,22.0,1916.5
47161,bid,455000,1914.0,23.0,1915.5
47162,ask,455000,1917.0,27.0,1915.5
47163,bid,455100,1916.0,28.0,1916.5
47164,ask,455100,1919.0,28.0,1916.5
47165,bid,455200,1920.0,25.0,1921.0
47166,ask,455200,1923.0,25.0,1921.0
47167,bid,455300,1921.0,21.0,1922.5
47168,ask,455300,1924.0,21.0,1922.5
47169,bid,455400,1922.0,23.0,1924.5
47170,ask,455400,1925.0,23.0,1924.5
47171,bid,455500,1923.0,27.0,1925.5
47172,ask,455500,1926.0,27.0,1925.5
47173,bid,455600,1923.0,25.0,1924.5
47174,ask,455600,1926.0,25.0,1924.5
47175,bid,455700,1924.0,29.0,1925.5
47176,ask,455700,1927.0,26.0,1925.5
47177,bid,455800,1925.0,28.0,1926.5
47178,ask,455800,1928.0,28.0,1926.5
47179,bid,455900,1924.0,28.0,1926.5
47180,ask,455900,1928.0,29.0,1926.5
47181,bid,456000,1925.0,29.0,1927.0
47182,ask,456000,1929.0,29.0,1927.0
47183,bid,456100,1925.0,22.0,1926.0
47184,ask,456100,1929.0,22.0,1926.0
47185,bid,456200,1926.0,24.0,1927.5
47186,ask,456200,1929.0,24.0,1927.5
47187,bid,456300,1925.0,22.0,1926.5
47188,ask,456300,1928.0,22.0,1926.5
47189,bid,456400,1925.0,25.0,1926.5
47190,ask,456400,1928.0,23.0,1926.5
47191,bid,456500,1926.0,21.0,1926.5
47192,ask,456500,1929.0,21.0,1926.5
47193,bid,456600,1926.0,28.0,1927.5
47194,ask,456600,1929.0,32.0,1927.5
47195,bid,456700,1926.0,30.0,1927.0
47196,ask,456700,1930.0,28.0,1927.0
47197,bid,456800,1925.0,29.0,1927.5
47198,ask,456800,1929.0,31.0,1927.5
47199,bid,456900,1924.0,23.0,1925.5
47200,ask,456900,1927.0,23.0,1925.5
47201,bid,457000,1923.0,27.0,1924.5
47202,ask,457000,1926.0,27.0,1924.5
47203,bid,457100,1922.0,25.0,1923.5
47204,ask,457100,1925.0,25.0,1923.5
47205,bid,457200,1924.0,27.0,1925.5
47206,ask,457200,1927.0,27.0,1925.5
47207,bid,457300,1923.0,29.0,1924.5
47208,ask,457300,1926.0,29.0,1924.5
47209,bid,457400,1923.0,26.0,1923.5
47210,ask,457400,1927.0,24.0,1923.5
47211,bid,457600,1924.0,22.0,1925.5
47212,ask,457600,1927.0,22.0,1925.5
47213,bid,457700,1924.0,26.0,1925.0
47214,ask,457700,1927.0,26.0,1925.0
47215,bid,457800,1924.0,28.0,1925.5
47216,ask,457800,1927.0,28.0,1925.5
47217,ask,457900,1926.0,21.0,1924.5
47218,bid,458000,1923.0,26.0,1924.5
47219,ask,458000,1926.0,31.0,1924.5
47220,bid,458100,1924.0,27.0,1925.5
47221,ask,458100,1927.0,27.0,1925.5
47222,bid,458200,1923.0,29.0,1925.0
47223,ask,458200,1927.0,29.0,1925.0
47224,bid,458300,1923.0,27.0,1924.5
47225,ask,458300,1926.0,29.0,1924.5
47226,bid,458400,1922.0,29.0,1924.5
47227,ask,458400,1925.0,29.0,1924.5
47228,bid,458500,1923.0,24.0,1924.5
47229,ask,458500,1926.0,24.0,1924.5
47230,bid,458600,1922.0,23.0,1923.5
47231,ask,458600,1925.0,23.0,1923.5
47232,bid,458700,1921.0,28.0,1923.0
47233,ask,458700,1925.0,28.0,1923.0
47234,bid,458800,1920.0,32.0,1923.0
47235,ask,458800,1924.0,32.0,1923.0
47236,bid,458900,1920.0,29.0,1921.0
47237,ask,458900,1923.0,29.0,1921.0
47238,bid,459000,1919.0,27.0,1920.5
47239,ask,459000,1922.0,27.0,1920.5
47240,bid,459200,1918.0,28.0,1920.5
47241,ask,459200,1922.0,29.0,1920.5
47242,bid,459300,1918.0,29.0,1920.0
47243,ask,459300,1922.0,29.0,1920.0
47244,bid,459400,1918.0,32.0,1919.0
47245,ask,459400,1922.0,32.0,1919.0
47246,bid,459500,1918.0,31.0,1919.5
47247,ask,459500,1921.0,31.0,1919.5
47248,bid,459600,1919.0,30.0,1920.5
47249,ask,459600,1922.0,30.0,1920.5
47250,bid,459700,1919.0,21.0,1921.5
47251,ask,459700,1922.0,21.0,1921.5
47252,bid,459800,1920.0,32.0,1921.5
47253,ask,459800,1923.0,32.0,1921.5
47254,bid,459900,1919.0,28.0,1920.5
47255,ask,459900,1922.0,28.0,1920.5
47256,bid,460000,1918.0,23.0,1920.0
47257,ask,460000,1921.0,23.0,1920.0
47258,bid,460100,1919.0,23.0,1921.5
47259,ask,460100,1922.0,23.0,1921.5
47260,bid,460200,1918.0,22.0,1919.0
47261,ask,460200,1921.0,22.0,1919.0
47262,bid,460300,1919.0,25.0,1920.0
47263,ask,460300,1922.0,25.0,1920.0
47264,bid,460400,1919.0,28.0,1920.5
47265,ask,460400,1922.0,28.0,1920.5
47266,bid,460500,1919.0,27.0,1921.5
47267,ask,460500,1923.0,29.0,1921.5
47268,bid,460600,1919.0,25.0,1920.5
47269,ask,460600,1923.0,23.0,1920.5
47270,bid,460700,1918.0,21.0,1919.0
47271,ask,460700,1921.0,21.0,1919.0
47272,bid,460800,1918.0,32.0,1919.5
47273,ask,460800,1921.0,30.0,1919.5
47274,bid,460900,1921.0,28.0,1922.0
47275,ask,460900,1924.0,29.0,1922.0
47276,bid,461000,1921.0,28.0,1923.5
47277,ask,461000,1924.0,28.0,1923.5
47278,bid,461100,1920.0,22.0,1921.5
47279,ask,461100,1923.0,22.0,1921.5
47280,bid,461200,1920.0,27.0,1921.5
47281,ask,461200,1923.0,26.0,1921.5
47282,bid,461400,1921.0,27.0,1922.0
47283,ask,461400,1924.0,28.0,1922.0
47284,bid,461500,1923.0,25.0,1924.0
47285,ask,461500,1927.0,24.0,1924.0
47286,bid,461600,1922.0,27.0,1924.5
47287,ask,461600,1925.0,27.0,1924.5
47288,bid,461700,1922.0,27.0,1923.5
47289,ask,461700,1925.0,27.0,1923.5
47290,bid,461800,1923.0,34.0,1924.5
47291,ask,461800,1926.0,28.0,1924.5
47292,bid,461900,1923.0,32.0,1924.5
47293,ask,461900,1926.0,32.0,1924.5
47294,bid,462000,1922.0,21.0,1925.0
47295,ask,462000,1926.0,23.0,1925.0
47296,bid,462100,1923.0,31.0,1924.5
47297,ask,462100,1926.0,29.0,1924.5
47298,bid,462200,1923.0,24.0,1924.5
47299,ask,462200,1926.0,24.0,1924.5
47300,bid,462300,1922.0,25.0,1923.5
47301,ask,462300,1925.0,25.0,1923.5
47302,bid,462400,1923.0,21.0,1925.5
47303,ask,462400,1926.0,21.0,1925.5
47304,bid,462500,1923.0,24.0,1924.5
47305,ask,462500,1926.0,24.0,1924.5
47306,bid,462600,1923.0,25.0,1924.5
47307,ask,462600,1926.0,25.0,1924.5
47308,bid,462700,1923.0,32.0,1924.5
47309,ask,462700,1926.0,31.0,1924.5
47310,bid,462900,1923.0,30.0,1924.5
47311,ask,462900,1927.0,29.0,1924.5
47312,bid,463000,1923.0,30.0,1925.5
47313,ask,463000,1927.0,32.0,1925.5
47314,bid,463100,1924.0,24.0,1925.0
47315,ask,463100,1927.0,24.0,1925.0
47316,bid,463200,1925.0,23.0,1926.5
47317,ask,463200,1928.0,23.0,1926.5
47318,bid,463300,1925.0,21.0,1926.5
47319,ask,463300,1928.0,22.0,1926.5
47320,bid,463400,1925.0,30.0,1926.0
47321,ask,463400,1929.0,29.0,1926.0
47322,bid,463500,1925.0,26.0,1926.5
47323,ask,463500,1928.0,26.0,1926.5
47324,bid,463600,1925.0,29.0,1925.5
47325,ask,463600,1928.0,29.0,1925.5
47326,bid,463700,1925.0,22.0,1926.5
47327,ask,463700,1928.0,22.0,1926.5
47328,bid,463800,1924.0,23.0,1925.5
47329,ask,463800,1927.0,23.0,1925.5
47330,bid,463900,1925.0,30.0,1926.5
47331,ask,463900,1928.0,30.0,1926.5
47332,bid,464000,1925.0,28.0,1926.5
47333,ask,464000,1928.0,22.0,1926.5
47334,bid,464200,1926.0,30.0,1929.0
47335,ask,464200,1930.0,30.0,1929.0
47336,bid,464300,1925.0,30.0,1926.0
47337,ask,464300,1929.0,31.0,1926.0
47338,bid,464400,1926.0,22.0,1927.5
47339,ask,464400,1929.0,22.0,1927.5
47340,bid,464500,1927.0,36.0,1929.5
47341,ask,464500,1930.0,28.0,1929.5
47342,bid,464700,1927.0,27.0,1927.5
47343,ask,464700,1930.0,27.0,1927.5
47344,bid,464800,1926.0,24.0,1928.0
47345,ask,464800,1930.0,24.0,1928.0
47346,bid,464900,1926.0,29.0,1927.5
47347,ask,464900,1929.0,26.0,1927.5
47348,bid,465000,1925.0,24.0,1926.5
47349,ask,465000,1929.0,22.0,1926.5
47350,bid,465100,1926.0,30.0,1927.5
47351,ask,465100,1930.0,28.0,1927.5
47352,bid,465200,1927.0,21.0,1928.5
47353,ask,465200,1930.0,21.0,1928.5
47354,bid,465300,1927.0,29.0,1928.5
47355,ask,465300,1930.0,21.0,1928.5
47356,bid,465400,1926.0,30.0,1927.5
47357,ask,465400,1929.0,30.0,1927.5
47358,bid,465500,1926.0,24.0,1927.5
47359,ask,465500,1929.0,24.0,1927.5
47360,bid,465600,1926.0,28.0,1927.5
47361,ask,465600,1929.0,28.0,1927.5
47362,bid,465700,1924.0,30.0,1926.5
47363,ask,465700,1927.0,30.0,1926.5
47364,bid,465800,1924.0,23.0,1925.5
47365,ask,465800,1927.0,23.0,1925.5
47366,bid,465900,1924.0,29.0,1925.5
47367,ask,465900,1927.0,25.0,1925.5
47368,bid,466000,1922.0,25.0,1924.0
47369,ask,466000,1925.0,25.0,1924.0
47370,bid,466100,1923.0,25.0,1924.5
47371,ask,466100,1926.0,25.0,1924.5
47372,bid,466200,1923.0,30.0,1924.5
47373,ask,466200,1926.0,30.0,1924.5
47374,bid,466300,1923.0,31.0,1924.5
47375,ask,466300,1926.0,31.0,1924.5
47376,bid,466400,1923.0,23.0,1924.5
47377,ask,466400,1927.0,22.0,1924.5
47378,bid,466500,1925.0,29.0,1926.5
47379,ask,466500,1928.0,29.0,1926.5
47380,bid,466600,1925.0,32.0,1927.5
47381,ask,466600,1928.0,26.0,1927.5
47382,bid,466700,1924.0,21.0,1926.0
47383,ask,466700,1928.0,21.0,1926.0
47384,bid,466800,1926.0,30.0,1927.5
47385,ask,466800,1929.0,30.0,1927.5
47386,bid,466900,1925.0,23.0,1925.5
47387,ask,466900,1929.0,23.0,1925.5
47388,bid,467000,1926.0,23.0,1926.5
47389,ask,467000,1930.0,24.0,1926.5
47390,bid,467100,1927.0,31.0,1929.0
47391,ask,467100,1931.0,29.0,1929.0
47392,bid,467200,1927.0,31.0,1928.5
47393,ask,467200,1930.0,31.0,1928.5
47394,bid,467300,1927.0,29.0,1928.5
47395,ask,467300,1930.0,29.0,1928.5
47396,bid,467400,1927.0,29.0,1928.5
47397,ask,467400,1930.0,29.0,1928.5
47398,bid,467500,1927.0,24.0,1928.5
47399,ask,467500,1930.0,24.0,1928.5
47400,bid,467600,1927.0,24.0,1928.5
47401,ask,467600,1930.0,24.0,1928.5
47402,bid,467700,1927.0,26.0,1928.5
47403,ask,467700,1930.0,26.0,1928.5
47404,bid,467800,1927.0,22.0,1929.5
47405,ask,467800,1930.0,22.0,1929.5
47406,bid,467900,1927.0,28.0,1927.5
47407,ask,467900,1931.0,28.0,1927.5
47408,bid,468000,1927.0,28.0,1930.0
47409,ask,468000,1931.0,28.0,1930.0
47410,bid,468100,1927.0,34.0,1928.5
47411,ask,468100,1930.0,29.0,1928.5
47412,bid,468200,1927.0,25.0,1928.5
47413,ask,468200,1930.0,25.0,1928.5
47414,bid,468300,1926.0,28.0,1928.0
47415,ask,468300,1930.0,28.0,1928.0
47416,bid,468400,1926.0,26.0,1927.5
47417,ask,468400,1929.0,26.0,1927.5
47418,bid,468500,1926.0,21.0,1927.5
47419,ask,468500,1929.0,21.0,1927.5
47420,bid,468600,1925.0,22.0,1926.5
47421,ask,468600,1928.0,22.0,1926.5
47422,bid,468700,1924.0,24.0,1926.0
47423,ask,468700,1928.0,24.0,1926.0
47424,bid,468800,1923.0,31.0,1925.0
47425,ask,468800,1926.0,31.0,1925.0
47426,bid,468900,1923.0,25.0,1924.0
47427,ask,468900,1926.0,25.0,1924.0
47428,bid,469000,1923.0,32.0,1924.5
47429,ask,469000,1926.0,32.0,1924.5
47430,bid,469100,1923.0,27.0,1925.5
47431,ask,469100,1926.0,27.0,1925.5
47432,bid,469200,1923.0,26.0,1924.5
47433,ask,469200,1926.0,26.0,1924.5
47434,bid,469300,1922.0,34.0,1924.5
47435,ask,469300,1925.0,27.0,1924.5
47436,bid,469400,1923.0,32.0,1924.5
47437,ask,469400,1926.0,24.0,1924.5
47438,bid,469500,1923.0,25.0,1924.5
47439,ask,469500,1926.0,25.0,1924.5
47440,bid,469600,1922.0,22.0,1923.5
47441,ask,469600,1925.0,22.0,1923.5
47442,bid,469700,1921.0,27.0,1922.5
47443,ask,469700,1924.0,27.0,1922.5
47444,bid,469800,1921.0,27.0,1922.5
47445,ask,469800,1924.0,27.0,1922.5
47446,bid,470000,1921.0,26.0,1923.5
47447,ask,470000,1924.0,26.0,1923.5
47448,bid,470100,1921.0,22.0,1922.5
47449,ask,470100,1924.0,22.0,1922.5
47450,bid,470200,1921.0,29.0,1922.5
47451,ask,470200,1924.0,29.0,1922.5
47452,bid,470300,1921.0,29.0,1923.5
47453,ask,470300,1924.0,29.0,1923.5
47454,bid,470400,1920.0,27.0,1920.5
47455,ask,470400,1924.0,27.0,1920.5
47456,bid,470500,1920.0,32.0,1921.5
47457,ask,470500,1923.0,32.0,1921.5
47458,bid,470600,1920.0,34.0,1921.5
47459,ask,470600,1923.0,29.0,1921.5
47460,bid,470700,1920.0,26.0,1921.5
47461,ask,470700,1923.0,25.0,1921.5
47462,bid,470800,1920.0,22.0,1921.5
47463,ask,470800,1923.0,22.0,1921.5
47464,bid,470900,1919.0,31.0,1921.5
47465,ask,470900,1922.0,31.0,1921.5
47466,bid,471000,1920.0,29.0,1921.5
47467,ask,471000,1923.0,29.0,1921.5
47468,bid,471100,1920.0,25.0,1921.0
47469,ask,471100,1923.0,25.0,1921.0
47470,bid,471200,1920.0,25.0,1921.5
47471,ask,471200,1923.0,25.0,1921.5
47472,bid,471300,1921.0,38.0,1922.5
47473,ask,471300,1924.0,30.0,1922.5
47474,bid,471400,1923.0,27.0,1924.5
47475,ask,471400,1926.0,27.0,1924.5
47476,bid,471500,1923.0,32.0,1923.5
47477,ask,471500,1926.0,32.0,1923.5
47478,bid,471600,1923.0,23.0,1925.5
47479,ask,471600,1926.0,23.0,1925.5
47480,bid,471700,1924.0,29.0,1925.5
47481,ask,471700,1927.0,29.0,1925.5
47482,bid,471800,1925.0,27.0,1926.5
47483,ask,471800,1928.0,27.0,1926.5
47484,bid,471900,1923.0,27.0,1924.5
47485,ask,471900,1927.0,26.0,1924.5
47486,bid,472000,1922.0,22.0,1924.5
47487,ask,472000,1926.0,22.0,1924.5
47488,bid,472100,1923.0,32.0,1924.5
47489,ask,472100,1926.0,27.0,1924.5
47490,bid,472200,1922.0,29.0,1924.0
47491,ask,472200,1925.0,29.0,1924.0
47492,bid,472300,1924.0,26.0,1924.5
47493,ask,472300,1928.0,27.0,1924.5
47494,bid,472400,1924.0,21.0,1925.0
47495,ask,472400,1927.0,21.0,1925.0
47496,bid,472500,1924.0,23.0,1924.5
47497,ask,472500,1927.0,23.0,1924.5
47498,bid,472600,1924.0,26.0,1925.5
47499,ask,472600,1927.0,26.0,1925.5
47500,bid,472700,1924.0,26.0,1926.0
47501,ask,472700,1928.0,26.0,1926.0
47502,bid,472800,1925.0,28.0,1925.5
47503,ask,472800,1928.0,28.0,1925.5
47504,bid,472900,1925.0,30.0,1926.5
47505,ask,472900,1928.0,30.0,1926.5
47506,ask,473000,1929.0,21.0,1927.5
47507,bid,473100,1925.0,32.0,1926.5
47508,ask,473100,1928.0,32.0,1926.5
47509,bid,473200,1925.0,25.0,1926.5
47510,ask,473200,1928.0,26.0,1926.5
47511,bid,473300,1925.0,30.0,1926.5
47512,ask,473300,1928.0,30.0,1926.5
47513,bid,473400,1926.0,28.0,1927.0
47514,ask,473400,1930.0,28.0,1927.0
47515,bid,473500,1925.0,23.0,1926.5
47516,ask,473500,1929.0,22.0,1926.5
47517,bid,473600,1924.0,23.0,1924.5
47518,ask,473600,1928.0,23.0,1924.5
47519,bid,473700,1924.0,25.0,1925.0
47520,ask,473700,1928.0,25.0,1925.0
47521,bid,473800,1925.0,24.0,1926.5
47522,ask,473800,1928.0,24.0,1926.5
47523,bid,473900,1924.0,22.0,1926.0
47524,ask,473900,1928.0,23.0,1926.0
47525,bid,474000,1925.0,22.0,1926.5
47526,ask,474000,1928.0,22.0,1926.5
47527,bid,474100,1927.0,37.0,1928.5
47528,ask,474100,1930.0,30.0,1928.5
47529,bid,474200,1928.0,27.0,1929.0
47530,ask,474200,1931.0,27.0,1929.0
47531,bid,474300,1928.0,28.0,1929.5
47532,ask,474300,1931.0,28.0,1929.5
47533,bid,474400,1927.0,22.0,1929.0
47534,ask,474400,1931.0,22.0,1929.0
47535,bid,474500,1927.0,24.0,1930.0
47536,ask,474500,1931.0,24.0,1930.0
47537,bid,474600,1927.0,30.0,1929.0
47538,ask,474600,1931.0,30.0,1929.0
47539,bid,474800,1928.0,28.0,1929.0
47540,ask,474800,1931.0,28.0,1929.0
47541,bid,474900,1928.0,22.0,1929.5
47542,ask,474900,1931.0,22.0,1929.5
47543,bid,475000,1928.0,30.0,1928.5
47544,ask,475000,1931.0,31.0,1928.5
47545,bid,475100,1928.0,26.0,1929.5
47546,ask,475100,1931.0,26.0,1929.5
47547,bid,475200,1927.0,28.0,1929.0
47548,ask,475200,1931.0,28.0,1929.0
47549,bid,475300,1928.0,30.0,1928.5
47550,ask,475300,1931.0,30.0,1928.5
47551,bid,475400,1928.0,22.0,1931.0
47552,ask,475400,1932.0,22.0,1931.0
47553,bid,475500,1928.0,30.0,1930.0
47554,ask,475500,1932.0,30.0,1930.0
47555,bid,475600,1928.0,21.0,1929.0
47556,bid,475700,1929.0,23.0,1929.5
47557,ask,475700,1933.0,23.0,1929.5
47558,bid,475800,1929.0,29.0,1931.5
