order_level,timestamp,price,volume,side
3,849900,,,bid
3,849900,,,bid
1,850000,2107.0,2.0,ask
1,850000,1962.0,31.0,ask
1,850000,1842.0,24.0,ask
2,850000,2108.0,28.0,ask
2,850000,,,ask
2,850000,,,ask
3,850000,,,ask
3,850000,,,ask
3,850000,,,ask
1,850000,2105.0,28.0,bid
1,850000,1959.0,1.0,bid
1,850000,1839.0,1.0,bid
2,850000,,,bid
2,850000,1958.0,30.0,bid
2,850000,1838.0,23.0,bid
3,850000,,,bid
3,850000,,,bid
3,850000,,,bid
1,850100,2109.0,23.0,ask
1,850100,1962.0,25.0,ask
1,850100,1840.0,5.0,ask
2,850100,,,ask
2,850100,,,ask
2,850100,1842.0,28.0,ask
3,850100,,,ask
3,850100,,,ask
3,850100,,,ask
1,850100,2105.0,23.0,bid
1,850100,1958.0,25.0,bid
1,850100,1839.0,28.0,bid
2,850100,,,bid
2,850100,,,bid
2,850100,,,bid
3,850100,,,bid
3,850100,,,bid
3,850100,,,bid
1,850200,2109.0,29.0,ask
1,850200,1961.0,27.0,ask
1,850200,1842.0,21.0,ask
2,850200,,,ask
2,850200,,,ask
2,850200,,,ask
3,850200,,,ask
3,850200,,,ask
3,850200,,,ask
1,850200,2105.0,29.0,bid
1,850200,1958.0,27.0,bid
1,850200,1839.0,21.0,bid
2,850200,,,bid
2,850200,,,bid
2,850200,,,bid
3,850200,,,bid
3,850200,,,bid
3,850200,,,bid
1,850300,2110.0,28.0,ask
1,850300,1961.0,1.0,ask
1,850300,1841.0,31.0,ask
2,850300,,,ask
2,850300,1962.0,20.0,ask
2,850300,,,ask
3,850300,,,ask
3,850300,,,ask
3,850300,,,ask
1,850300,2109.0,1.0,bid
1,850300,1958.0,21.0,bid
1,850300,1838.0,3.0,bid
2,850300,2106.0,28.0,bid
2,850300,,,bid
2,850300,1837.0,31.0,bid
3,850300,,,bid
3,850300,,,bid
3,850300,,,bid
1,850400,2111.0,24.0,ask
1,850400,1959.0,24.0,ask
1,850400,1838.0,5.0,ask
2,850400,,,ask
2,850400,,,ask
2,850400,1840.0,27.0,ask
3,850400,,,ask
3,850400,,,ask
3,850400,,,ask
1,850400,2109.0,1.0,bid
1,850400,1958.0,2.0,bid
1,850400,1837.0,27.0,bid
2,850400,2107.0,24.0,bid
2,850400,1956.0,24.0,bid
2,850400,,,bid
3,850400,,,bid
3,850400,,,bid
3,850400,,,bid
1,850500,2111.0,25.0,ask
1,850500,1962.0,20.0,ask
1,850500,1839.0,1.0,ask
2,850500,,,ask
2,850500,,,ask
2,850500,1840.0,24.0,ask
3,850500,,,ask
3,850500,,,ask
3,850500,,,ask
1,850500,2108.0,25.0,bid
1,850500,1958.0,20.0,bid
1,850500,1838.0,4.0,bid
2,850500,,,bid
2,850500,,,bid
2,850500,1836.0,25.0,bid
3,850500,,,bid
3,850500,,,bid
3,850500,,,bid
1,850600,2111.0,22.0,ask
1,850600,1961.0,22.0,ask
1,850600,1840.0,30.0,ask
2,850600,,,ask
2,850600,,,ask
2,850600,,,ask
3,850600,,,ask
3,850600,,,ask
3,850600,,,ask
1,850600,2110.0,1.0,bid
1,850600,1958.0,22.0,bid
1,850600,1837.0,32.0,bid
2,850600,2108.0,30.0,bid
2,850600,,,bid
2,850600,,,bid
3,850600,,,bid
3,850600,,,bid
3,850600,,,bid
1,850700,2111.0,27.0,ask
1,850700,1959.0,30.0,ask
1,850700,1840.0,2.0,ask
2,850700,,,ask
2,850700,,,ask
2,850700,1841.0,21.0,ask
3,850700,,,ask
3,850700,,,ask
3,850700,,,ask
1,850700,2109.0,4.0,bid
1,850700,1956.0,30.0,bid
1,850700,1839.0,2.0,bid
2,850700,2108.0,27.0,bid
2,850700,,,bid
2,850700,1838.0,5.0,bid
3,850700,,,bid
3,850700,,,bid
3,850700,1837.0,23.0,bid
1,850800,2110.0,8.0,ask
1,850800,1961.0,28.0,ask
1,850800,1841.0,30.0,ask
2,850800,2111.0,30.0,ask
2,850800,,,ask
2,850800,,,ask
3,850800,,,ask
3,850800,,,ask
3,850800,,,ask
1,850800,2108.0,30.0,bid
1,850800,1958.0,28.0,bid
1,850800,1840.0,1.0,bid
2,850800,,,bid
2,850800,,,bid
2,850800,1838.0,30.0,bid
3,850800,,,bid
3,850800,,,bid
3,850800,,,bid
1,850900,2111.0,25.0,ask
1,850900,1959.0,24.0,ask
1,850900,1841.0,22.0,ask
2,850900,,,ask
2,850900,,,ask
2,850900,,,ask
3,850900,,,ask
3,850900,,,ask
3,850900,,,ask
1,850900,2109.0,5.0,bid
1,850900,1956.0,32.0,bid
1,850900,1838.0,22.0,bid
2,850900,2107.0,25.0,bid
2,850900,,,bid
2,850900,,,bid
3,850900,,,bid
3,850900,,,bid
3,850900,,,bid
1,851000,2111.0,28.0,ask
1,851000,1959.0,27.0,ask
1,851000,1841.0,26.0,ask
2,851000,,,ask
2,851000,,,ask
2,851000,,,ask
3,851000,,,ask
3,851000,,,ask
3,851000,,,ask
1,851000,2110.0,3.0,bid
1,851000,1956.0,27.0,bid
1,851000,1838.0,26.0,bid
2,851000,2108.0,28.0,bid
2,851000,,,bid
2,851000,,,bid
3,851000,,,bid
3,851000,,,bid
3,851000,,,bid
1,851100,2111.0,27.0,ask
1,851100,1957.0,2.0,ask
1,851100,1841.0,31.0,ask
2,851100,,,ask
2,851100,1959.0,30.0,ask
2,851100,,,ask
3,851100,,,ask
3,851100,,,ask
3,851100,,,ask
1,851100,2107.0,27.0,bid
1,851100,1956.0,31.0,bid
1,851100,1838.0,31.0,bid
2,851100,,,bid
2,851100,,,bid
2,851100,,,bid
3,851100,,,bid
3,851100,,,bid
3,851100,,,bid
1,851200,2110.0,31.0,ask
1,851200,1959.0,26.0,ask
1,851200,1841.0,1.0,ask
2,851200,,,ask
2,851200,,,ask
2,851200,1842.0,29.0,ask
3,851200,,,ask
3,851200,,,ask
3,851200,,,ask
1,851200,2107.0,31.0,bid
1,851200,1957.0,4.0,bid
1,851200,1838.0,30.0,bid
2,851200,,,bid
2,851200,1956.0,26.0,bid
2,851200,,,bid
3,851200,,,bid
3,851200,,,bid
3,851200,,,bid
1,851300,2110.0,27.0,ask
1,851300,1957.0,21.0,ask
1,851300,1840.0,32.0,ask
2,851300,,,ask
2,851300,,,ask
2,851300,,,ask
3,851300,,,ask
3,851300,,,ask
3,851300,,,ask
1,851300,2106.0,27.0,bid
1,851300,1953.0,21.0,bid
1,851300,1837.0,38.0,bid
2,851300,,,bid
2,851300,,,bid
2,851300,,,bid
3,851300,,,bid
3,851300,,,bid
3,851300,,,bid
1,851400,2107.0,1.0,ask
1,851400,1957.0,31.0,ask
1,851400,1840.0,28.0,ask
2,851400,2110.0,25.0,ask
2,851400,,,ask
2,851400,,,ask
3,851400,,,ask
3,851400,,,ask
3,851400,,,ask
1,851400,2106.0,25.0,bid
1,851400,1954.0,33.0,bid
1,851400,1837.0,28.0,bid
2,851400,,,bid
2,851400,,,bid
2,851400,,,bid
3,851400,,,bid
3,851400,,,bid
3,851400,,,bid
1,851500,2110.0,27.0,ask
1,851500,1958.0,29.0,ask
1,851500,1841.0,28.0,ask
2,851500,,,ask
2,851500,,,ask
2,851500,,,ask
3,851500,,,ask
3,851500,,,ask
3,851500,,,ask
1,851500,2107.0,27.0,bid
1,851500,1955.0,29.0,bid
1,851500,1837.0,28.0,bid
2,851500,,,bid
2,851500,,,bid
2,851500,,,bid
3,851500,,,bid
3,851500,,,bid
3,851500,,,bid
1,851600,2109.0,8.0,ask
1,851600,1957.0,1.0,ask
1,851600,1841.0,22.0,ask
2,851600,2110.0,30.0,ask
2,851600,1958.0,27.0,ask
2,851600,,,ask
3,851600,,,ask
3,851600,,,ask
3,851600,,,ask
1,851600,2108.0,5.0,bid
1,851600,1955.0,26.0,bid
1,851600,1840.0,5.0,bid
2,851600,2107.0,30.0,bid
2,851600,,,bid
2,851600,1838.0,22.0,bid
3,851600,,,bid
3,851600,,,bid
3,851600,,,bid
1,851700,2111.0,28.0,ask
1,851700,1958.0,1.0,ask
1,851700,1842.0,24.0,ask
2,851700,,,ask
2,851700,1959.0,30.0,ask
2,851700,,,ask
3,851700,,,ask
3,851700,,,ask
3,851700,,,ask
1,851700,2108.0,7.0,bid
1,851700,1955.0,31.0,bid
1,851700,1839.0,24.0,bid
2,851700,2107.0,27.0,bid
2,851700,,,bid
2,851700,,,bid
3,851700,,,bid
3,851700,,,bid
3,851700,,,bid
1,851800,2111.0,20.0,ask
1,851800,1955.0,30.0,ask
1,851800,1841.0,23.0,ask
2,851800,,,ask
2,851800,,,ask
2,851800,,,ask
3,851800,,,ask
3,851800,,,ask
3,851800,,,ask
1,851800,2108.0,20.0,bid
1,851800,1952.0,30.0,bid
1,851800,1838.0,23.0,bid
2,851800,,,bid
2,851800,,,bid
2,851800,,,bid
3,851800,,,bid
3,851800,,,bid
3,851800,,,bid
1,851900,2112.0,22.0,ask
1,851900,1956.0,29.0,ask
1,851900,1839.0,26.0,ask
2,851900,,,ask
2,851900,,,ask
2,851900,,,ask
3,851900,,,ask
3,851900,,,ask
3,851900,,,ask
1,851900,2108.0,22.0,bid
1,851900,1954.0,4.0,bid
1,851900,1836.0,1.0,bid
2,851900,,,bid
2,851900,1952.0,29.0,bid
2,851900,1835.0,25.0,bid
3,851900,,,bid
3,851900,,,bid
3,851900,,,bid
1,852000,2112.0,1.0,ask
1,852000,1956.0,26.0,ask
1,852000,1838.0,31.0,ask
2,852000,2113.0,26.0,ask
2,852000,,,ask
2,852000,,,ask
3,852000,,,ask
3,852000,,,ask
3,852000,,,ask
1,852000,2110.0,6.0,bid
1,852000,1953.0,26.0,bid
1,852000,1836.0,5.0,bid
2,852000,2109.0,27.0,bid
2,852000,,,bid
2,852000,1835.0,39.0,bid
3,852000,,,bid
3,852000,,,bid
3,852000,,,bid
1,852100,2114.0,26.0,ask
1,852100,1955.0,29.0,ask
1,852100,1838.0,27.0,ask
2,852100,,,ask
2,852100,,,ask
2,852100,,,ask
3,852100,,,ask
3,852100,,,ask
3,852100,,,ask
1,852100,2111.0,26.0,bid
1,852100,1953.0,1.0,bid
1,852100,1835.0,27.0,bid
2,852100,,,bid
2,852100,1951.0,29.0,bid
2,852100,,,bid
3,852100,,,bid
3,852100,,,bid
3,852100,,,bid
1,852200,2115.0,3.0,ask
1,852200,1954.0,23.0,ask
1,852200,1837.0,26.0,ask
2,852200,2116.0,23.0,ask
2,852200,,,ask
2,852200,,,ask
3,852200,,,ask
3,852200,,,ask
3,852200,,,ask
1,852200,2113.0,23.0,bid
1,852200,1951.0,23.0,bid
1,852200,1834.0,26.0,bid
2,852200,,,bid
2,852200,,,bid
2,852200,,,bid
3,852200,,,bid
3,852200,,,bid
3,852200,,,bid
1,852300,2116.0,2.0,ask
1,852300,1958.0,31.0,ask
1,852300,1837.0,1.0,ask
2,852300,2117.0,21.0,ask
2,852300,,,ask
2,852300,1838.0,30.0,ask
3,852300,,,ask
3,852300,,,ask
3,852300,,,ask
1,852300,2113.0,28.0,bid
1,852300,1955.0,31.0,bid
1,852300,1834.0,31.0,bid
2,852300,,,bid
2,852300,,,bid
2,852300,,,bid
3,852300,,,bid
3,852300,,,bid
3,852300,,,bid
1,852400,2115.0,25.0,ask
1,852400,1959.0,24.0,ask
1,852400,1837.0,1.0,ask
2,852400,,,ask
2,852400,,,ask
2,852400,1838.0,20.0,ask
3,852400,,,ask
3,852400,,,ask
3,852400,,,ask
1,852400,2112.0,24.0,bid
1,852400,1958.0,1.0,bid
1,852400,1834.0,21.0,bid
2,852400,,,bid
2,852400,1956.0,3.0,bid
2,852400,,,bid
3,852400,,,bid
3,852400,1955.0,24.0,bid
3,852400,,,bid
1,852500,2113.0,25.0,ask
1,852500,1957.0,29.0,ask
1,852500,1838.0,22.0,ask
2,852500,,,ask
2,852500,,,ask
2,852500,,,ask
3,852500,,,ask
3,852500,,,ask
3,852500,,,ask
1,852500,2110.0,25.0,bid
1,852500,1954.0,29.0,bid
1,852500,1836.0,7.0,bid
2,852500,,,bid
2,852500,,,bid
2,852500,1835.0,22.0,bid
3,852500,,,bid
3,852500,,,bid
3,852500,,,bid
1,852600,2115.0,20.0,ask
1,852600,1957.0,25.0,ask
1,852600,1838.0,24.0,ask
2,852600,,,ask
2,852600,,,ask
2,852600,,,ask
3,852600,,,ask
3,852600,,,ask
3,852600,,,ask
1,852600,2111.0,28.0,bid
1,852600,1956.0,4.0,bid
1,852600,1835.0,24.0,bid
2,852600,,,bid
2,852600,1954.0,25.0,bid
2,852600,,,bid
3,852600,,,bid
3,852600,,,bid
3,852600,,,bid
1,852700,2114.0,25.0,ask
1,852700,1957.0,24.0,ask
1,852700,1838.0,29.0,ask
2,852700,,,ask
2,852700,,,ask
2,852700,,,ask
3,852700,,,ask
3,852700,,,ask
3,852700,,,ask
1,852700,2111.0,25.0,bid
1,852700,1954.0,24.0,bid
1,852700,1835.0,29.0,bid
2,852700,,,bid
2,852700,,,bid
2,852700,,,bid
3,852700,,,bid
3,852700,,,bid
3,852700,,,bid
1,852800,2115.0,28.0,ask
1,852800,1955.0,30.0,ask
1,852800,1838.0,1.0,ask
2,852800,,,ask
2,852800,,,ask
2,852800,1839.0,26.0,ask
3,852800,,,ask
3,852800,,,ask
3,852800,,,ask
1,852800,2112.0,27.0,bid
1,852800,1952.0,1.0,bid
1,852800,1835.0,27.0,bid
2,852800,,,bid
2,852800,1951.0,30.0,bid
2,852800,,,bid
3,852800,,,bid
3,852800,,,bid
3,852800,,,bid
1,852900,2115.0,1.0,ask
1,852900,1957.0,25.0,ask
1,852900,1837.0,7.0,ask
2,852900,2116.0,29.0,ask
2,852900,,,ask
2,852900,1838.0,31.0,ask
3,852900,,,ask
3,852900,,,ask
3,852900,,,ask
1,852900,2112.0,30.0,bid
1,852900,1954.0,25.0,bid
1,852900,1835.0,31.0,bid
2,852900,,,bid
2,852900,,,bid
2,852900,,,bid
3,852900,,,bid
3,852900,,,bid
3,852900,,,bid
1,853000,2116.0,25.0,ask
1,853000,1957.0,31.0,ask
1,853000,1838.0,21.0,ask
2,853000,,,ask
2,853000,,,ask
2,853000,,,ask
3,853000,,,ask
3,853000,,,ask
3,853000,,,ask
1,853000,2112.0,25.0,bid
1,853000,1955.0,6.0,bid
1,853000,1835.0,21.0,bid
2,853000,,,bid
2,853000,1953.0,31.0,bid
2,853000,,,bid
3,853000,,,bid
3,853000,,,bid
3,853000,,,bid
1,853100,2115.0,30.0,ask
1,853100,1960.0,23.0,ask
1,853100,1837.0,24.0,ask
2,853100,,,ask
2,853100,,,ask
2,853100,,,ask
3,853100,,,ask
3,853100,,,ask
3,853100,,,ask
1,853100,2112.0,30.0,bid
1,853100,1957.0,27.0,bid
1,853100,1834.0,24.0,bid
2,853100,,,bid
2,853100,,,bid
2,853100,,,bid
3,853100,,,bid
3,853100,,,bid
3,853100,,,bid
1,853200,2115.0,24.0,ask
1,853200,1958.0,24.0,ask
1,853200,1837.0,28.0,ask
2,853200,,,ask
2,853200,,,ask
2,853200,,,ask
3,853200,,,ask
3,853200,,,ask
3,853200,,,ask
1,853200,2114.0,1.0,bid
1,853200,1955.0,24.0,bid
1,853200,1834.0,1.0,bid
2,853200,2112.0,24.0,bid
2,853200,,,bid
2,853200,1833.0,27.0,bid
3,853200,,,bid
3,853200,,,bid
3,853200,,,bid
1,853300,2115.0,30.0,ask
1,853300,1959.0,26.0,ask
1,853300,1836.0,1.0,ask
2,853300,,,ask
2,853300,,,ask
2,853300,1837.0,22.0,ask
3,853300,,,ask
3,853300,,,ask
3,853300,,,ask
1,853300,2112.0,34.0,bid
1,853300,1956.0,26.0,bid
1,853300,1833.0,23.0,bid
2,853300,,,bid
2,853300,,,bid
2,853300,,,bid
3,853300,,,bid
3,853300,,,bid
3,853300,,,bid
1,853400,2113.0,6.0,ask
1,853400,1958.0,5.0,ask
1,853400,1836.0,26.0,ask
2,853400,2115.0,29.0,ask
2,853400,1959.0,30.0,ask
2,853400,,,ask
3,853400,,,ask
3,853400,,,ask
3,853400,,,ask
1,853400,2111.0,29.0,bid
1,853400,1956.0,30.0,bid
1,853400,1833.0,30.0,bid
2,853400,,,bid
2,853400,,,bid
2,853400,,,bid
3,853400,,,bid
3,853400,,,bid
3,853400,,,bid
1,853500,2113.0,6.0,ask
1,853500,1962.0,23.0,ask
1,853500,1836.0,24.0,ask
2,853500,2114.0,32.0,ask
2,853500,,,ask
2,853500,,,ask
3,853500,,,ask
3,853500,,,ask
3,853500,,,ask
1,853500,2111.0,32.0,bid
1,853500,1958.0,23.0,bid
1,853500,1834.0,3.0,bid
2,853500,,,bid
2,853500,,,bid
2,853500,1833.0,24.0,bid
3,853500,,,bid
3,853500,,,bid
3,853500,,,bid
1,853600,2115.0,29.0,ask
1,853600,1959.0,3.0,ask
1,853600,1836.0,23.0,ask
2,853600,,,ask
2,853600,1960.0,28.0,ask
2,853600,,,ask
3,853600,,,ask
3,853600,,,ask
3,853600,,,ask
1,853600,2112.0,2.0,bid
1,853600,1957.0,28.0,bid
1,853600,1833.0,22.0,bid
2,853600,2111.0,29.0,bid
2,853600,,,bid
2,853600,,,bid
3,853600,,,bid
3,853600,,,bid
3,853600,,,bid
1,853700,2114.0,23.0,ask
1,853700,1961.0,4.0,ask
1,853700,1836.0,25.0,ask
2,853700,,,ask
2,853700,1963.0,21.0,ask
2,853700,,,ask
3,853700,,,ask
3,853700,,,ask
3,853700,,,ask
1,853700,2111.0,23.0,bid
1,853700,1959.0,21.0,bid
1,853700,1834.0,6.0,bid
2,853700,,,bid
2,853700,,,bid
2,853700,1833.0,25.0,bid
3,853700,,,bid
3,853700,,,bid
3,853700,,,bid
1,853800,2115.0,31.0,ask
1,853800,1961.0,21.0,ask
1,853800,1831.0,2.0,ask
2,853800,,,ask
2,853800,,,ask
2,853800,1833.0,23.0,ask
3,853800,,,ask
3,853800,,,ask
3,853800,,,ask
1,853800,2112.0,31.0,bid
1,853800,1957.0,21.0,bid
1,853800,1830.0,23.0,bid
2,853800,,,bid
2,853800,,,bid
2,853800,,,bid
3,853800,,,bid
3,853800,,,bid
3,853800,,,bid
1,853900,2114.0,5.0,ask
1,853900,1962.0,1.0,ask
1,853900,1834.0,27.0,ask
2,853900,2115.0,27.0,ask
2,853900,1963.0,23.0,ask
2,853900,,,ask
3,853900,,,ask
3,853900,,,ask
3,853900,,,ask
1,853900,2112.0,27.0,bid
1,853900,1960.0,8.0,bid
1,853900,1831.0,27.0,bid
2,853900,,,bid
2,853900,1959.0,24.0,bid
2,853900,,,bid
3,853900,,,bid
3,853900,,,bid
3,853900,,,bid
1,854000,2116.0,21.0,ask
1,854000,1964.0,25.0,ask
1,854000,1834.0,29.0,ask
2,854000,,,ask
2,854000,,,ask
2,854000,,,ask
3,854000,,,ask
3,854000,,,ask
3,854000,,,ask
1,854000,2112.0,21.0,bid
1,854000,1961.0,24.0,bid
1,854000,1831.0,1.0,bid
2,854000,,,bid
2,854000,,,bid
2,854000,1830.0,28.0,bid
3,854000,,,bid
3,854000,,,bid
3,854000,,,bid
1,854100,2117.0,22.0,ask
1,854100,1962.0,24.0,ask
1,854100,1834.0,22.0,ask
2,854100,,,ask
2,854100,,,ask
2,854100,,,ask
3,854100,,,ask
3,854100,,,ask
3,854100,,,ask
1,854100,2113.0,22.0,bid
1,854100,1959.0,24.0,bid
1,854100,1831.0,22.0,bid
2,854100,,,bid
2,854100,,,bid
2,854100,,,bid
3,854100,,,bid
3,854100,,,bid
3,854100,,,bid
1,854200,2116.0,27.0,ask
1,854200,1961.0,24.0,ask
1,854200,1833.0,4.0,ask
2,854200,,,ask
2,854200,,,ask
2,854200,1834.0,32.0,ask
3,854200,,,ask
3,854200,,,ask
3,854200,,,ask
1,854200,2113.0,27.0,bid
1,854200,1958.0,23.0,bid
1,854200,1831.0,32.0,bid
2,854200,,,bid
2,854200,,,bid
2,854200,,,bid
3,854200,,,bid
3,854200,,,bid
3,854200,,,bid
1,854300,2116.0,5.0,ask
1,854300,1961.0,28.0,ask
1,854300,1834.0,25.0,ask
2,854300,2117.0,25.0,ask
2,854300,,,ask
2,854300,,,ask
3,854300,,,ask
3,854300,,,ask
3,854300,,,ask
1,854300,2114.0,25.0,bid
1,854300,1958.0,28.0,bid
1,854300,1831.0,25.0,bid
2,854300,,,bid
2,854300,,,bid
2,854300,,,bid
3,854300,,,bid
3,854300,,,bid
3,854300,,,bid
1,854400,2118.0,22.0,ask
1,854400,1957.0,3.0,ask
1,854400,1837.0,25.0,ask
2,854400,,,ask
2,854400,1958.0,30.0,ask
2,854400,,,ask
3,854400,,,ask
3,854400,,,ask
3,854400,,,ask
1,854400,2114.0,22.0,bid
1,854400,1955.0,30.0,bid
1,854400,1834.0,25.0,bid
2,854400,,,bid
2,854400,,,bid
2,854400,,,bid
3,854400,,,bid
3,854400,,,bid
3,854400,,,bid
1,854500,2113.0,1.0,ask
1,854500,1955.0,4.0,ask
1,854500,1834.0,1.0,ask
2,854500,2116.0,30.0,ask
2,854500,1956.0,1.0,ask
2,854500,1835.0,28.0,ask
3,854500,,,ask
3,854500,1957.0,21.0,ask
3,854500,,,ask
1,854500,2112.0,30.0,bid
1,854500,1953.0,22.0,bid
1,854500,1832.0,24.0,bid
2,854500,,,bid
2,854500,,,bid
2,854500,,,bid
3,854500,,,bid
3,854500,,,bid
3,854500,,,bid
1,854600,2115.0,31.0,ask
1,854600,1957.0,31.0,ask
1,854600,1835.0,23.0,ask
2,854600,,,ask
2,854600,,,ask
2,854600,,,ask
3,854600,,,ask
3,854600,,,ask
3,854600,,,ask
1,854600,2111.0,31.0,bid
1,854600,1956.0,1.0,bid
1,854600,1832.0,23.0,bid
2,854600,,,bid
2,854600,1953.0,31.0,bid
2,854600,,,bid
3,854600,,,bid
3,854600,,,bid
3,854600,,,bid
1,854700,2113.0,24.0,ask
1,854700,1957.0,3.0,ask
1,854700,1834.0,8.0,ask
2,854700,,,ask
2,854700,1959.0,29.0,ask
2,854700,1835.0,24.0,ask
3,854700,,,ask
3,854700,,,ask
3,854700,,,ask
1,854700,2109.0,24.0,bid
1,854700,1955.0,29.0,bid
1,854700,1832.0,24.0,bid
2,854700,,,bid
2,854700,,,bid
2,854700,,,bid
3,854700,,,bid
3,854700,,,bid
3,854700,,,bid
1,854800,2114.0,23.0,ask
1,854800,1957.0,25.0,ask
1,854800,1835.0,4.0,ask
2,854800,,,ask
2,854800,,,ask
2,854800,1837.0,22.0,ask
3,854800,,,ask
3,854800,,,ask
3,854800,,,ask
1,854800,2112.0,1.0,bid
1,854800,1956.0,1.0,bid
1,854800,1834.0,22.0,bid
2,854800,2110.0,23.0,bid
2,854800,1954.0,28.0,bid
2,854800,,,bid
3,854800,,,bid
3,854800,,,bid
3,854800,,,bid
1,854900,2114.0,1.0,ask
1,854900,1958.0,23.0,ask
1,854900,1837.0,1.0,ask
2,854900,2115.0,28.0,ask
2,854900,,,ask
2,854900,1838.0,24.0,ask
3,854900,,,ask
3,854900,,,ask
3,854900,,,ask
1,854900,2112.0,28.0,bid
1,854900,1957.0,4.0,bid
1,854900,1834.0,25.0,bid
2,854900,,,bid
2,854900,1955.0,31.0,bid
2,854900,,,bid
3,854900,,,bid
3,854900,,,bid
3,854900,,,bid
1,855000,2117.0,31.0,ask
1,855000,1960.0,5.0,ask
1,855000,1838.0,29.0,ask
2,855000,,,ask
2,855000,1961.0,29.0,ask
2,855000,,,ask
3,855000,,,ask
3,855000,,,ask
3,855000,,,ask
1,855000,2115.0,1.0,bid
1,855000,1958.0,29.0,bid
1,855000,1835.0,28.0,bid
2,855000,2113.0,31.0,bid
2,855000,,,bid
2,855000,,,bid
3,855000,,,bid
3,855000,,,bid
3,855000,,,bid
1,855100,2115.0,28.0,ask
1,855100,1959.0,5.0,ask
1,855100,1838.0,26.0,ask
2,855100,,,ask
2,855100,1960.0,27.0,ask
2,855100,,,ask
3,855100,,,ask
3,855100,,,ask
3,855100,,,ask
1,855100,2112.0,28.0,bid
1,855100,1958.0,6.0,bid
1,855100,1835.0,26.0,bid
2,855100,,,bid
2,855100,1957.0,27.0,bid
2,855100,,,bid
3,855100,,,bid
3,855100,,,bid
3,855100,,,bid
1,855200,2115.0,23.0,ask
1,855200,1959.0,22.0,ask
1,855200,1836.0,8.0,ask
2,855200,,,ask
2,855200,,,ask
2,855200,1837.0,2.0,ask
3,855200,,,ask
3,855200,,,ask
3,855200,1838.0,28.0,ask
1,855200,2112.0,1.0,bid
1,855200,1955.0,22.0,bid
1,855200,1834.0,30.0,bid
2,855200,2111.0,22.0,bid
2,855200,,,bid
2,855200,,,bid
3,855200,,,bid
3,855200,,,bid
3,855200,,,bid
1,855300,2114.0,31.0,ask
1,855300,1958.0,31.0,ask
1,855300,1836.0,4.0,ask
2,855300,,,ask
2,855300,,,ask
2,855300,1838.0,24.0,ask
3,855300,,,ask
3,855300,,,ask
3,855300,,,ask
1,855300,2111.0,31.0,bid
1,855300,1955.0,31.0,bid
1,855300,1835.0,24.0,bid
2,855300,,,bid
2,855300,,,bid
2,855300,,,bid
3,855300,,,bid
3,855300,,,bid
3,855300,,,bid
1,855400,2115.0,29.0,ask
1,855400,1958.0,29.0,ask
1,855400,1839.0,25.0,ask
2,855400,,,ask
2,855400,,,ask
2,855400,,,ask
3,855400,,,ask
3,855400,,,ask
3,855400,,,ask
1,855400,2112.0,32.0,bid
1,855400,1954.0,28.0,bid
1,855400,1836.0,25.0,bid
2,855400,,,bid
2,855400,,,bid
2,855400,,,bid
3,855400,,,bid
3,855400,,,bid
3,855400,,,bid
1,855500,2115.0,20.0,ask
1,855500,1959.0,30.0,ask
1,855500,1839.0,26.0,ask
2,855500,,,ask
2,855500,,,ask
2,855500,,,ask
3,855500,,,ask
3,855500,,,ask
3,855500,,,ask
1,855500,2112.0,20.0,bid
1,855500,1956.0,7.0,bid
1,855500,1836.0,26.0,bid
2,855500,,,bid
2,855500,1955.0,29.0,bid
2,855500,,,bid
3,855500,,,bid
3,855500,,,bid
3,855500,,,bid
1,855600,2115.0,21.0,ask
1,855600,1959.0,22.0,ask
1,855600,1838.0,1.0,ask
2,855600,,,ask
2,855600,,,ask
2,855600,1839.0,32.0,ask
3,855600,,,ask
3,855600,,,ask
3,855600,,,ask
1,855600,2111.0,21.0,bid
1,855600,1955.0,22.0,bid
1,855600,1836.0,32.0,bid
2,855600,,,bid
2,855600,,,bid
2,855600,,,bid
3,855600,,,bid
3,855600,,,bid
3,855600,,,bid
1,855700,2114.0,29.0,ask
1,855700,1961.0,29.0,ask
1,855700,1840.0,31.0,ask
2,855700,,,ask
2,855700,,,ask
2,855700,,,ask
3,855700,,,ask
3,855700,,,ask
3,855700,,,ask
1,855700,2110.0,29.0,bid
1,855700,1958.0,32.0,bid
1,855700,1837.0,31.0,bid
2,855700,,,bid
2,855700,,,bid
2,855700,,,bid
3,855700,,,bid
3,855700,,,bid
3,855700,,,bid
1,855800,2112.0,2.0,ask
1,855800,1959.0,7.0,ask
1,855800,1840.0,24.0,ask
2,855800,2113.0,27.0,ask
2,855800,1961.0,21.0,ask
2,855800,,,ask
3,855800,,,ask
3,855800,,,ask
3,855800,,,ask
1,855800,2111.0,1.0,bid
1,855800,1957.0,21.0,bid
1,855800,1837.0,6.0,bid
2,855800,2109.0,29.0,bid
2,855800,,,bid
2,855800,1836.0,22.0,bid
3,855800,,,bid
3,855800,,,bid
3,855800,,,bid
1,855900,2114.0,21.0,ask
1,855900,1960.0,8.0,ask
1,855900,1840.0,26.0,ask
2,855900,,,ask
2,855900,1961.0,22.0,ask
2,855900,,,ask
3,855900,,,ask
3,855900,,,ask
3,855900,,,ask
1,855900,2110.0,21.0,bid
1,855900,1958.0,22.0,bid
1,855900,1837.0,26.0,bid
2,855900,,,bid
2,855900,,,bid
