day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,spread,volatility,total_volume,bid_depth,ask_depth,total_depth
-1,168800,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000.0,0.0,10,4372.104047252339,50,25.0,25.0,50.0
-1,168800,KELP,2017,25,,,,,2019,7,2020.0,25.0,,,2018.0,0.0,2,4371.921454006267,32,25.0,32.0,57.0
-1,168900,KELP,2017,20,,,,,2020,20,,,,,2018.5,0.0,3,4371.830171678707,40,20.0,20.0,40.0
-1,168900,RAINFOREST_RESIN,9995,20,,,,,10005,20,,,,,10000.0,0.0,10,4371.784526940948,40,20.0,20.0,40.0
-1,169000,RAINFOREST_RESIN,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,0.0,8,4371.784526940948,4,28.0,28.0,56.0
-1,169000,KELP,2017,28,,,,,2019,3,2020.0,28.0,,,2018.0,0.0,2,4371.830171678707,31,28.0,31.0,59.0
-1,169100,KELP,2017,27,,,,,2020,27,,,,,2018.5,0.0,3,4371.738884585889,54,27.0,27.0,54.0
-1,169100,RAINFOREST_RESIN,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,0.0,8,4371.784526940948,4,27.0,27.0,54.0
-1,169200,RAINFOREST_RESIN,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,0.0,8,4371.784526940948,4,22.0,22.0,44.0
-1,169200,KELP,2019,1,2017.0,22.0,,,2020,22,,,,,2019.5,0.0,1,4371.556338994188,23,23.0,22.0,45.0
-1,169300,KELP,2017,33,,,,,2020,29,,,,,2018.5,0.0,3,4371.465037604701,62,33.0,29.0,62.0
-1,169300,RAINFOREST_RESIN,9995,29,,,,,10005,29,,,,,10000.0,0.0,10,4371.3737457463285,58,29.0,29.0,58.0
-1,169400,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000.0,0.0,10,4371.3737457463285,46,23.0,23.0,46.0
-1,169400,KELP,2017,23,,,,,2021,23,,,,,2019.0,0.0,4,4371.373745746327,46,23.0,23.0,46.0
-1,169500,KELP,2019,1,2017.0,25.0,,,2021,25,,,,,2020.0,0.0,2,4371.282477717526,26,26.0,25.0,51.0
-1,169500,RAINFOREST_RESIN,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,0.0,8,4371.099884468472,4,25.0,25.0,50.0
-1,169600,RAINFOREST_RESIN,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,0.0,8,4371.099884468472,4,26.0,26.0,52.0
-1,169600,KELP,2017,26,,,,,2021,26,,,,,2019.0,0.0,4,4371.191176327143,52,26.0,26.0,52.0
-1,169700,KELP,2018,6,2017.0,30.0,,,2020,2,2021.0,28.0,,,2019.0,0.0,2,4371.191176327143,8,36.0,30.0,66.0
-1,169700,RAINFOREST_RESIN,9998,3,9996.0,2.0,9995.0,28.0,10004,2,10005.0,28.0,,,10001.0,0.0,6,4371.556324697222,5,33.0,30.0,63.0
-1,169800,RAINFOREST_RESIN,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,0.0,8,4371.556324697222,4,32.0,32.0,64.0
-1,169800,KELP,2017,32,,,,,2020,2,2021.0,30.0,,,2018.5,0.0,3,4371.7388988822595,34,32.0,32.0,64.0
-1,169900,KELP,2017,29,,,,,2020,30,,,,,2018.5,0.0,3,4371.830185974779,59,29.0,30.0,59.0
-1,169900,RAINFOREST_RESIN,9995,30,,,,,10005,30,,,,,10000.0,0.0,10,4371.830185974782,60,30.0,30.0,60.0
-1,170000,RAINFOREST_RESIN,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,0.0,8,4371.647592727517,4,26.0,26.0,52.0
-1,170000,KELP,2017,26,,,,,2020,26,,,,,2018.5,0.0,3,4371.647592727514,52,26.0,26.0,52.0
-1,170100,KELP,2017,32,,,,,2021,32,,,,,2019.0,0.0,4,4371.556310400253,64,32.0,32.0,64.0
-1,170100,RAINFOREST_RESIN,9996,2,9995.0,30.0,,,10002,10,10004.0,2.0,10005.0,30.0,9999.0,0.0,6,4371.328110540352,12,32.0,42.0,74.0
-1,170200,RAINFOREST_RESIN,9995,22,,,,,10002,5,10005.0,22.0,,,9998.5,0.0,7,4371.054263561628,27,22.0,27.0,49.0
-1,170200,KELP,2017,21,,,,,2020,22,,,,,2018.5,0.0,3,4370.871660778919,43,21.0,22.0,43.0
-1,170300,KELP,2018,23,,,,,2021,23,,,,,2019.5,0.0,3,4370.689096126635,46,23.0,23.0,46.0
-1,170300,RAINFOREST_RESIN,9998,4,9996.0,1.0,9995.0,22.0,10004,1,10005.0,22.0,,,10001.0,0.0,6,4371.099984557695,5,27.0,23.0,50.0
-1,170400,RAINFOREST_RESIN,10002,11,9996.0,1.0,9995.0,30.0,10004,1,10005.0,30.0,,,10003.0,0.0,2,4371.830471896215,12,42.0,31.0,73.0
-1,170400,KELP,2020,10,2018.0,31.0,,,2021,31,,,,,2020.5,0.0,1,4372.195429644044,41,41.0,31.0,72.0
-1,170500,KELP,2018,39,,,,,2021,32,,,,,2019.5,0.0,3,4372.012817341718,71,39.0,32.0,71.0
-1,170500,RAINFOREST_RESIN,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,0.0,8,4371.556453369931,4,32.0,32.0,64.0
-1,170600,RAINFOREST_RESIN,9995,24,,,,,10005,24,,,,,10000.0,0.0,10,4371.373917317104,48,24.0,24.0,48.0
-1,170600,KELP,2018,24,,,,,2021,24,,,,,2019.5,0.0,3,4370.917315049585,48,24.0,24.0,48.0
-1,170700,KELP,2018,29,,,,,2022,29,,,,,2020.0,0.0,4,4371.008587843345,58,29.0,29.0,58.0
-1,170700,RAINFOREST_RESIN,9998,2,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10001.0,0.0,6,4371.145536355463,3,31.0,29.0,60.0
-1,170800,RAINFOREST_RESIN,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,0.0,8,4371.145536355463,2,26.0,26.0,52.0
-1,170800,KELP,2019,26,,,,,2022,26,,,,,2020.5,0.0,3,4371.099898766931,52,26.0,26.0,52.0
-1,170900,KELP,2019,1,2018.0,28.0,,,2022,28,,,,,2020.5,0.0,3,4370.917315049585,29,29.0,28.0,57.0
-1,170900,RAINFOREST_RESIN,9996,2,9995.0,26.0,,,10002,3,10004.0,2.0,10005.0,26.0,9999.0,0.0,6,4370.552204813516,5,28.0,31.0,59.0
-1,171000,KELP,2018,27,,,,,2019,3,2022.0,27.0,,,2018.5,0.0,1,4370.643525271796,30,27.0,30.0,57.0
-1,171000,RAINFOREST_RESIN,9995,27,,,,,10005,27,,,,,10000.0,0.0,10,4370.643525271796,54,27.0,27.0,54.0
-1,171100,RAINFOREST_RESIN,10002,3,9998.0,5.0,9996.0,2.0,10004,2,10005.0,28.0,,,10003.0,0.0,2,4371.465323550021,5,10.0,30.0,40.0
-1,171100,KELP,2018,30,,,,,2020,1,2022.0,30.0,,,2019.0,0.0,2,4371.876061829783,31,30.0,31.0,61.0
-1,171200,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000.0,0.0,10,4372.058559763385,42,21.0,21.0,42.0
-1,171200,KELP,2018,21,,,,,2021,21,,,,,2019.5,0.0,3,4371.784698495603,42,21.0,21.0,42.0
-1,171300,KELP,2018,30,,,,,2021,25,,,,,2019.5,0.0,3,4372.012874523619,55,30.0,25.0,55.0
-1,171300,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000.0,0.0,10,4371.191162028981,50,25.0,25.0,50.0
-1,171400,KELP,2018,30,,,,,2021,30,,,,,2019.5,0.0,3,4371.09987017001,60,30.0,30.0,60.0
-1,171400,RAINFOREST_RESIN,10002,5,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10003.0,0.0,2,4371.921582668229,6,35.0,30.0,65.0
-1,171500,RAINFOREST_RESIN,10002,1,9996.0,1.0,9995.0,22.0,10004,1,10005.0,22.0,,,10003.0,0.0,2,4372.195486823558,2,24.0,23.0,47.0
-1,171500,KELP,2018,23,,,,,2021,23,,,,,2019.5,0.0,3,4372.195486823558,46,23.0,23.0,46.0
-1,171600,RAINFOREST_RESIN,9996,2,9995.0,30.0,,,9998,11,10004.0,2.0,10005.0,30.0,9997.0,0.0,2,4371.648278967589,13,32.0,43.0,75.0
-1,171600,KELP,2018,28,,,,,2020,8,2021.0,32.0,,,2019.0,0.0,2,4371.785213159526,36,28.0,40.0,68.0
-1,171700,KELP,2017,23,,,,,2021,23,,,,,2019.0,0.0,4,4371.282963844856,46,23.0,23.0,46.0
-1,171700,RAINFOREST_RESIN,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,0.0,8,4370.460993991397,2,23.0,23.0,46.0
-1,171800,KELP,2017,27,,,,,2020,27,,,,,2018.5,0.0,3,4370.643568171657,54,27.0,27.0,54.0
-1,171800,RAINFOREST_RESIN,9995,27,,,,,10005,27,,,,,10000.0,0.0,10,4371.465023307434,54,27.0,27.0,54.0
-1,171900,RAINFOREST_RESIN,10002,1,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10003.0,0.0,2,4372.058559763385,3,27.0,26.0,53.0
-1,171900,KELP,2017,26,,,,,2020,26,,,,,2018.5,0.0,3,4372.195486823557,52,26.0,26.0,52.0
-1,172000,RAINFOREST_RESIN,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,0.0,8,4372.195486823557,2,28.0,28.0,56.0
-1,172000,KELP,2017,28,,,,,2020,28,,,,,2018.5,0.0,3,4372.195486823557,56,28.0,28.0,56.0
-1,172100,KELP,2017,31,,,,,2020,25,,,,,2018.5,0.0,3,4372.469305209616,56,31.0,25.0,56.0
-1,172100,RAINFOREST_RESIN,10002,1,9996.0,2.0,9995.0,23.0,10004,2,10005.0,23.0,,,10003.0,0.0,2,4372.469305209616,3,26.0,25.0,51.0
-1,172200,KELP,2017,26,,,,,2020,26,,,,,2018.5,0.0,3,4372.469305209616,52,26.0,26.0,52.0
-1,172200,RAINFOREST_RESIN,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,0.0,8,4372.469305209616,2,26.0,26.0,52.0
-1,172300,RAINFOREST_RESIN,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,0.0,8,4372.195486823557,4,22.0,22.0,44.0
-1,172300,KELP,2017,22,,,,,2020,22,,,,,2018.5,0.0,3,4372.195486823557,44,22.0,22.0,44.0
-1,172400,RAINFOREST_RESIN,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,0.0,8,4371.647592727515,2,23.0,23.0,46.0
-1,172400,KELP,2017,23,,,,,2021,23,,,,,2019.0,0.0,4,4371.510665662418,46,23.0,23.0,46.0
-1,172500,KELP,2017,22,,,,,2019,1,2020.0,22.0,,,2018.0,0.0,2,4371.647607024182,23,22.0,23.0,45.0
-1,172500,RAINFOREST_RESIN,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,0.0,8,4371.647607024182,4,22.0,22.0,44.0
-1,172600,KELP,2017,33,,,,,2020,29,,,,,2018.5,0.0,3,4371.647607024182,62,33.0,29.0,62.0
-1,172600,RAINFOREST_RESIN,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,0.0,8,4371.647607024182,2,29.0,29.0,58.0
-1,172700,RAINFOREST_RESIN,9996,2,9995.0,27.0,,,9998,3,10004.0,2.0,10005.0,27.0,9997.0,0.0,2,4371.236975960041,5,29.0,32.0,61.0
-1,172700,KELP,2017,29,,,,,2020,29,,,,,2018.5,0.0,3,4371.100041751536,58,29.0,29.0,58.0
-1,172800,RAINFOREST_RESIN,9995,20,,,,,10005,20,,,,,10000.0,0.0,10,4371.100041751536,40,20.0,20.0,40.0
-1,172800,KELP,2017,20,,,,,2020,20,,,,,2018.5,0.0,3,4371.100041751536,40,20.0,20.0,40.0
-1,172900,KELP,2017,27,,,,,2019,1,2020.0,27.0,,,2018.0,0.0,2,4370.917429442045,28,27.0,28.0,55.0
-1,172900,RAINFOREST_RESIN,9995,27,,,,,10005,27,,,,,10000.0,0.0,10,4371.738884585888,54,27.0,27.0,54.0
-1,173000,KELP,2017,37,,,,,2020,31,,,,,2018.5,0.0,3,4371.738884585888,68,37.0,31.0,68.0
-1,173000,RAINFOREST_RESIN,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,0.0,8,4371.738884585888,2,31.0,31.0,62.0
-1,173100,RAINFOREST_RESIN,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,0.0,8,4371.784526940946,2,21.0,21.0,42.0
-1,173100,KELP,2017,21,,,,,2020,21,,,,,2018.5,0.0,3,4371.647592727515,42,21.0,21.0,42.0
-1,173200,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000.0,0.0,10,4371.647592727515,46,23.0,23.0,46.0
-1,173200,KELP,2017,23,,,,,2018,1,2021.0,23.0,,,2017.5,0.0,1,4371.921468302041,24,23.0,24.0,47.0
-1,173300,KELP,2017,25,,,,,2020,27,,,,,2018.5,0.0,3,4371.830185974777,52,25.0,27.0,52.0
-1,173300,RAINFOREST_RESIN,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,0.0,8,4371.830185974777,2,27.0,27.0,54.0
-1,173400,KELP,2017,26,,,,,2020,26,,,,,2018.5,0.0,3,4371.830185974777,52,26.0,26.0,52.0
-1,173400,RAINFOREST_RESIN,9996,1,9995.0,25.0,,,10002,9,10004.0,1.0,10005.0,25.0,9999.0,0.0,6,4371.556338994186,10,26.0,35.0,61.0
-1,173500,RAINFOREST_RESIN,9996,1,9995.0,30.0,,,9998,3,10004.0,1.0,10005.0,30.0,9997.0,0.0,2,4370.917429442047,4,31.0,34.0,65.0
-1,173500,KELP,2018,5,2017.0,31.0,,,2020,1,2021.0,30.0,,,2019.0,0.0,2,4370.780502381728,6,36.0,31.0,67.0
-1,173600,RAINFOREST_RESIN,9998,7,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10001.0,0.0,6,4370.963171887894,8,36.0,29.0,65.0
-1,173600,KELP,2017,29,,,,,2021,29,,,,,2019.0,0.0,4,4370.826237680957,58,29.0,29.0,58.0
-1,173700,KELP,2019,1,2017.0,27.0,,,2021,27,,,,,2020.0,0.0,2,4370.643682571283,28,28.0,27.0,55.0
-1,173700,RAINFOREST_RESIN,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,0.0,8,4371.465051901966,2,27.0,27.0,54.0
-1,173800,KELP,2019,4,2017.0,29.0,,,2020,1,2021.0,28.0,,,2019.5,0.0,1,4371.37376004389,5,33.0,29.0,62.0
-1,173800,RAINFOREST_RESIN,9996,1,9995.0,28.0,,,10002,6,10004.0,1.0,10005.0,28.0,9999.0,0.0,6,4370.826037489968,7,29.0,35.0,64.0
-1,173900,RAINFOREST_RESIN,9998,1,9995.0,28.0,,,10005,28,,,,,10001.5,0.0,7,4371.054320756065,29,29.0,28.0,57.0
-1,173900,KELP,2020,1,2017.0,28.0,,,2021,28,,,,,2020.5,0.0,1,4370.917400843931,29,29.0,28.0,57.0
-1,174000,RAINFOREST_RESIN,9998,9,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10001.0,0.0,6,4371.099984557693,10,34.0,25.0,59.0
-1,174000,KELP,2017,25,,,,,2021,25,,,,,2019.0,0.0,4,4371.236933066001,50,25.0,25.0,50.0
-1,174100,KELP,2017,30,,,,,2020,22,,,,,2018.5,0.0,3,4371.875875982786,52,30.0,22.0,52.0
-1,174100,RAINFOREST_RESIN,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,0.0,8,4371.465094793764,4,22.0,22.0,44.0
-1,174200,KELP,2017,25,,,,,2020,25,,,,,2018.5,0.0,3,4371.830185974777,50,25.0,25.0,50.0
-1,174200,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000.0,0.0,10,4371.556310400251,50,25.0,25.0,50.0
-1,174300,RAINFOREST_RESIN,9995,29,,,,,10002,2,10005.0,29.0,,,9998.5,0.0,7,4371.373774341457,31,29.0,31.0,60.0
-1,174300,KELP,2017,29,,,,,2020,29,,,,,2018.5,0.0,3,4371.373774341457,58,29.0,29.0,58.0
-1,174400,RAINFOREST_RESIN,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,0.0,8,4371.373774341457,2,28.0,28.0,56.0
-1,174400,KELP,2017,29,,,,,2020,28,,,,,2018.5,0.0,3,4371.373774341457,57,29.0,28.0,57.0
-1,174500,KELP,2017,23,,,,,2020,23,,,,,2018.5,0.0,3,4371.236832979913,46,23.0,23.0,46.0
-1,174500,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000.0,0.0,10,4371.647592727513,46,23.0,23.0,46.0
-1,174600,KELP,2017,23,,,,,2020,23,,,,,2018.5,0.0,3,4371.647592727513,46,23.0,23.0,46.0
-1,174600,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000.0,0.0,10,4371.647592727513,46,23.0,23.0,46.0
-1,174700,RAINFOREST_RESIN,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,0.0,8,4371.647592727513,2,29.0,29.0,58.0
-1,174700,KELP,2017,29,,,,,2021,29,,,,,2019.0,0.0,4,4371.510665662417,58,29.0,29.0,58.0
-1,174800,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000.0,0.0,10,4371.510665662417,44,22.0,22.0,44.0
-1,174800,KELP,2019,1,2017.0,22.0,,,2020,22,,,,,2019.5,0.0,1,4371.236804383888,23,23.0,22.0,45.0
-1,174900,KELP,2017,31,,,,,2020,31,,,,,2018.5,0.0,3,4371.373745746326,62,31.0,31.0,62.0
-1,174900,RAINFOREST_RESIN,9998,2,9996.0,1.0,9995.0,30.0,10004,1,10005.0,30.0,,,10001.0,0.0,6,4371.647621320852,3,33.0,31.0,64.0
-1,175000,KELP,2017,27,,,,,2020,27,,,,,2018.5,0.0,3,4371.738913178629,54,27.0,27.0,54.0
-1,175000,RAINFOREST_RESIN,9995,27,,,,,10005,27,,,,,10000.0,0.0,10,4371.738913178629,54,27.0,27.0,54.0
-1,175100,RAINFOREST_RESIN,9998,1,9996.0,2.0,9995.0,25.0,10004,2,10005.0,25.0,,,10001.0,0.0,6,4372.012760159818,3,28.0,27.0,55.0
-1,175100,KELP,2017,27,,,,,2019,5,2020.0,27.0,,,2018.0,0.0,2,4372.149694372354,32,27.0,32.0,59.0
-1,175200,RAINFOREST_RESIN,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,0.0,8,4371.967120187464,2,29.0,29.0,58.0
-1,175200,KELP,2017,36,,,,,2020,29,,,,,2018.5,0.0,3,4371.967120187464,65,36.0,29.0,65.0
-1,175300,KELP,2017,22,,,,,2020,22,,,,,2018.5,0.0,3,4372.012760159817,44,22.0,22.0,44.0
-1,175300,RAINFOREST_RESIN,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,0.0,8,4371.738884585888,4,22.0,22.0,44.0
-1,175400,KELP,2017,26,,,,,2020,26,,,,,2018.5,0.0,3,4371.647592727513,52,26.0,26.0,52.0
-1,175400,RAINFOREST_RESIN,9995,26,,,,,10005,26,,,,,10000.0,0.0,10,4371.647592727513,52,26.0,26.0,52.0
-1,175500,RAINFOREST_RESIN,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,0.0,8,4371.647592727514,4,29.0,29.0,58.0
-1,175500,KELP,2017,29,,,,,2020,29,,,,,2018.5,0.0,3,4371.647592727514,58,29.0,29.0,58.0
-1,175600,RAINFOREST_RESIN,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,0.0,8,4371.647592727514,2,26.0,26.0,52.0
-1,175600,KELP,2017,26,,,,,2020,26,,,,,2018.5,0.0,3,4371.647592727514,52,26.0,26.0,52.0
-1,175700,KELP,2017,24,,,,,2020,24,,,,,2018.5,0.0,3,4371.647592727514,48,24.0,24.0,48.0
-1,175700,RAINFOREST_RESIN,9995,24,,,,,10005,24,,,,,10000.0,0.0,10,4371.647592727514,48,24.0,24.0,48.0
-1,175800,KELP,2017,29,,,,,2020,29,,,,,2018.5,0.0,3,4371.647592727514,58,29.0,29.0,58.0
-1,175800,RAINFOREST_RESIN,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,0.0,8,4371.647592727514,2,29.0,29.0,58.0
-1,175900,RAINFOREST_RESIN,9996,2,9995.0,29.0,,,10002,9,10004.0,2.0,10005.0,29.0,9999.0,0.0,6,4371.465037604701,11,31.0,40.0,71.0
-1,175900,KELP,2017,31,,,,,2019,8,2021.0,31.0,,,2018.0,0.0,2,4371.601971817685,39,31.0,39.0,70.0
-1,176000,RAINFOREST_RESIN,10002,1,9995.0,30.0,,,10005,30,,,,,10003.5,0.0,3,4372.241281654098,31,31.0,30.0,61.0
-1,176000,KELP,2017,29,,,,,2021,30,,,,,2019.0,0.0,4,4372.104361746214,59,29.0,30.0,59.0
-1,176100,KELP,2018,2,2017.0,22.0,,,2021,22,,,,,2019.5,0.0,3,4372.149994567921,24,24.0,22.0,46.0
-1,176100,RAINFOREST_RESIN,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,0.0,8,4372.4237414734025,2,22.0,22.0,44.0
-1,176200,KELP,2017,29,,,,,2021,29,,,,,2019.0,0.0,4,4372.241138706815,58,29.0,29.0,58.0
-1,176200,RAINFOREST_RESIN,9998,4,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10001.0,0.0,6,4371.556324697221,5,33.0,29.0,62.0
-1,176300,RAINFOREST_RESIN,9996,1,9995.0,22.0,,,10002,2,10004.0,1.0,10005.0,22.0,9999.0,0.0,6,4371.23686157594,3,23.0,25.0,48.0
-1,176300,KELP,2018,23,,,,,2021,23,,,,,2019.5,0.0,3,4371.23686157594,46,23.0,23.0,46.0
-1,176400,RAINFOREST_RESIN,9995,24,,,,,10002,9,10005.0,24.0,,,9998.5,0.0,7,4370.963043197719,33,24.0,33.0,57.0
-1,176400,KELP,2018,24,,,,,2021,24,,,,,2019.5,0.0,3,4370.826108986752,48,24.0,24.0,48.0
-1,176500,KELP,2017,28,,,,,2021,28,,,,,2019.0,0.0,4,4370.5065124079465,56,28.0,28.0,56.0
-1,176500,RAINFOREST_RESIN,9995,28,,,,,10005,28,,,,,10000.0,0.0,10,4370.780402285188,56,28.0,28.0,56.0
-1,176600,KELP,2018,27,,,,,2021,23,,,,,2019.5,0.0,3,4370.780402285188,50,27.0,23.0,50.0
-1,176600,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000.0,0.0,10,4371.19116202898,46,23.0,23.0,46.0
-1,176700,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000.0,0.0,10,4371.236804383888,42,21.0,21.0,42.0
-1,176700,KELP,2018,21,,,,,2020,6,2021.0,21.0,,,2019.0,0.0,2,4371.236804383888,27,21.0,27.0,48.0
-1,176800,RAINFOREST_RESIN,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,0.0,8,4371.236804383888,2,29.0,29.0,58.0
-1,176800,KELP,2018,29,,,,,2021,29,,,,,2019.5,0.0,3,4371.236804383888,58,29.0,29.0,58.0
-1,176900,KELP,2018,21,,,,,2020,4,2021.0,21.0,,,2019.0,0.0,2,4371.282449121798,25,21.0,25.0,46.0
-1,176900,RAINFOREST_RESIN,9996,1,9995.0,20.0,,,10002,8,10004.0,1.0,10005.0,20.0,9999.0,0.0,6,4371.008602142104,9,21.0,29.0,50.0
-1,177000,RAINFOREST_RESIN,9996,1,9995.0,23.0,,,10002,8,10004.0,1.0,10005.0,23.0,9999.0,0.0,6,4370.871675078127,9,24.0,32.0,56.0
-1,177000,KELP,2018,32,,,,,2021,24,,,,,2019.5,0.0,3,4370.643439472073,56,32.0,24.0,56.0
-1,177100,KELP,2018,28,,,,,2021,28,,,,,2019.5,0.0,3,4370.643439472073,56,28.0,28.0,56.0
-1,177100,RAINFOREST_RESIN,9998,3,9995.0,28.0,,,10005,28,,,,,10001.5,0.0,7,4371.008702233418,31,31.0,28.0,59.0
-1,177200,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000.0,0.0,10,4371.191247817953,42,21.0,21.0,42.0
-1,177200,KELP,2018,21,,,,,2022,21,,,,,2020.0,0.0,4,4371.419411930211,42,21.0,21.0,42.0
-1,177300,KELP,2018,20,,,,,2020,2,2021.0,20.0,,,2019.0,0.0,2,4371.510708553768,22,20.0,22.0,42.0
-1,177300,RAINFOREST_RESIN,9995,20,,,,,10005,20,,,,,10000.0,0.0,10,4371.373788639021,40,20.0,20.0,40.0
-1,177400,RAINFOREST_RESIN,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,0.0,8,4371.099884468469,2,22.0,22.0,44.0
-1,177400,KELP,2018,21,,,,,2021,22,,,,,2019.5,0.0,3,4371.099884468469,43,21.0,22.0,43.0
-1,177500,KELP,2018,28,,,,,2020,3,2021.0,1.0,2022.0,27.0,2019.0,0.0,2,4371.282449121798,31,28.0,31.0,59.0
-1,177500,RAINFOREST_RESIN,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,0.0,8,4371.236804383888,2,28.0,28.0,56.0
-1,177600,RAINFOREST_RESIN,9996,1,9995.0,24.0,,,9998,1,10004.0,1.0,10005.0,24.0,9997.0,0.0,2,4370.6892534244835,2,25.0,26.0,51.0
-1,177600,KELP,2018,25,,,,,2021,1,2022.0,24.0,,,2019.5,0.0,3,4370.369706901267,26,25.0,25.0,50.0
-1,177700,KELP,2018,22,,,,,2022,22,,,,,2020.0,0.0,4,4370.278429345237,44,22.0,22.0,44.0
-1,177700,RAINFOREST_RESIN,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,0.0,8,4370.415392156708,4,22.0,22.0,44.0
-1,177800,RAINFOREST_RESIN,9995,26,,,,,10005,26,,,,,10000.0,0.0,10,4370.415392156708,52,26.0,26.0,52.0
-1,177800,KELP,2018,26,,,,,2022,26,,,,,2020.0,0.0,4,4370.917300750527,52,26.0,26.0,52.0
-1,177900,KELP,2018,25,,,,,2022,25,,,,,2020.0,0.0,4,4370.826008891257,50,25.0,25.0,50.0
-1,177900,RAINFOREST_RESIN,9996,1,9995.0,24.0,,,9998,12,10002.0,3.0,10004.0,1.0,9997.0,0.0,2,4370.278457947533,13,25.0,16.0,41.0
-1,178000,RAINFOREST_RESIN,9998,7,9996.0,2.0,9995.0,21.0,10004,2,10005.0,21.0,,,10001.0,0.0,6,4370.4611083958025,9,30.0,23.0,53.0
-1,178000,KELP,2019,23,,,,,2022,23,,,,,2020.5,0.0,3,4370.1872328311365,46,23.0,23.0,46.0
-1,178100,KELP,2019,1,2018.0,27.0,,,2022,28,,,,,2020.5,0.0,3,4370.095945743099,29,28.0,28.0,56.0
-1,178100,RAINFOREST_RESIN,9998,6,9996.0,1.0,9995.0,27.0,10004,1,10005.0,27.0,,,10001.0,0.0,6,4370.369878511459,7,34.0,28.0,62.0
-1,178200,RAINFOREST_RESIN,9995,26,,,,,10005,26,,,,,10000.0,0.0,10,4370.917315049584,52,26.0,26.0,52.0
-1,178200,KELP,2018,26,,,,,2022,26,,,,,2020.0,0.0,4,4370.917315049584,52,26.0,26.0,52.0
-1,178300,KELP,2019,1,2018.0,29.0,,,2022,30,,,,,2020.5,0.0,3,4370.917315049584,31,30.0,30.0,60.0
