timestamp,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3
423700,2033,25,,,,,2034,8,2037.0,25.0,,
423800,2033,29,,,,,2037,29,,,,
423900,2033,24,,,,,2037,24,,,,
424000,2033,28,,,,,2037,28,,,,
424100,2035,1,2033.0,21.0,,,2036,1,2037.0,20.0,,
424200,2033,30,,,,,2036,1,2037.0,29.0,,
424300,2033,36,,,,,2036,29,,,,
424400,2034,6,2033.0,23.0,,,2037,23,,,,
424500,2033,30,,,,,2037,30,,,,
424600,2033,25,,,,,2037,25,,,,
424700,2034,28,,,,,2037,28,,,,
424800,2034,20,,,,,2037,20,,,,
424900,2034,27,,,,,2037,27,,,,
425000,2034,29,,,,,2037,29,,,,
425100,2034,24,,,,,2036,4,2037.0,24.0,,
425200,2034,22,,,,,2037,2,2038.0,20.0,,
425300,2034,28,,,,,2037,2,2038.0,26.0,,
425400,2034,22,,,,,2038,22,,,,
425500,2036,1,2034.0,27.0,,,2038,27,,,,
425600,2034,25,,,,,2036,4,2038.0,25.0,,
425700,2034,23,,,,,2035,1,2036.0,3.0,2038.0,23.0
425800,2036,3,2034.0,25.0,,,2038,25,,,,
425900,2035,1,2034.0,28.0,,,2038,28,,,,
426000,2034,30,,,,,2038,30,,,,
426100,2034,28,,,,,2038,28,,,,
426200,2034,29,,,,,2038,29,,,,
426300,2034,30,,,,,2038,30,,,,
426400,2035,23,,,,,2039,23,,,,
426500,2038,1,2036.0,8.0,2035.0,27.0,2039,27,,,,
426600,2035,25,,,,,2039,25,,,,
426700,2035,22,,,,,2039,22,,,,
426800,2037,1,2035.0,20.0,,,2039,20,,,,
426900,2035,31,,,,,2039,31,,,,
427000,2035,32,,,,,2038,27,,,,
427100,2037,1,2036.0,3.0,2035.0,34.0,2038,26,,,,
427200,2035,31,,,,,2036,4,2038.0,31.0,,
427300,2035,27,,,,,2038,2,2039.0,25.0,,
427400,2035,32,,,,,2038,2,2039.0,25.0,,
427500,2035,29,,,,,2038,29,,,,
427600,2035,27,,,,,2038,27,,,,
427700,2035,30,,,,,2038,30,,,,
427800,2035,26,,,,,2037,5,2038.0,27.0,,
427900,2034,32,,,,,2038,32,,,,
428000,2035,2,2034.0,24.0,,,2038,26,,,,
428100,2037,1,2035.0,2.0,2034.0,23.0,2038,25,,,,
428200,2035,22,,,,,2038,22,,,,
428300,2035,26,,,,,2039,27,,,,
428400,2035,24,,,,,2037,2,2039.0,24.0,,
428500,2035,23,,,,,2038,23,,,,
428600,2035,24,,,,,2038,24,,,,
428700,2035,28,,,,,2038,28,,,,
428800,2035,29,,,,,2039,29,,,,
428900,2035,32,,,,,2038,26,,,,
429000,2035,31,,,,,2038,1,2039.0,26.0,,
429100,2035,24,,,,,2037,5,2039.0,24.0,,
429200,2035,26,,,,,2039,21,,,,
429300,2035,22,,,,,2039,23,,,,
429400,2035,21,,,,,2038,1,2039.0,20.0,,
429500,2035,27,,,,,2039,27,,,,
429600,2037,1,2035.0,30.0,,,2038,24,,,,
429700,2035,31,,,,,2038,23,,,,
429800,2035,29,,,,,2037,7,2038.0,30.0,,
429900,2035,30,,,,,2039,31,,,,
430000,2036,2,2035.0,30.0,,,2039,30,,,,
430100,2035,29,,,,,2038,2,2039.0,27.0,,
430200,2035,26,,,,,2039,26,,,,
430300,2036,8,2035.0,26.0,,,2039,26,,,,
430400,2036,2,2035.0,26.0,,,2039,28,,,,
430500,2036,30,,,,,2039,30,,,,
430600,2036,21,,,,,2040,21,,,,
430700,2036,32,,,,,2039,25,,,,
430800,2036,31,,,,,2039,31,,,,
430900,2036,24,,,,,2039,24,,,,
431000,2036,32,,,,,2039,32,,,,
431100,2036,26,,,,,2039,25,,,,
431200,2038,1,2036.0,22.0,,,2039,22,,,,
431300,2036,28,,,,,2039,25,,,,
431400,2038,1,2036.0,33.0,,,2039,31,,,,
431500,2038,9,2036.0,28.0,,,2039,28,,,,
431600,2036,22,,,,,2039,22,,,,
431700,2036,22,,,,,2038,2,2039.0,22.0,,
431800,2036,22,,,,,2039,22,,,,
431900,2036,29,,,,,2039,29,,,,
432000,2036,31,,,,,2039,31,,,,
432100,2038,1,2036.0,26.0,,,2039,26,,,,
432200,2036,22,,,,,2038,8,2040.0,22.0,,
432300,2036,28,,,,,2038,4,2039.0,28.0,,
432400,2036,22,,,,,2038,7,2039.0,22.0,,
432500,2036,30,,,,,2039,30,,,,
432600,2036,27,,,,,2039,27,,,,
432700,2036,23,,,,,2039,1,2040.0,22.0,,
432800,2037,8,2036.0,30.0,,,2040,30,,,,
432900,2036,24,,,,,2038,1,2039.0,24.0,,
433000,2038,1,2036.0,34.0,,,2039,26,,,,
433100,2038,1,2036.0,27.0,,,2039,27,,,,
433200,2036,25,,,,,2039,25,,,,
433300,2036,32,,,,,2039,32,,,,
433400,2036,27,,,,,2038,3,2039.0,27.0,,
433500,2036,26,,,,,2039,26,,,,
433600,2036,1,2035.0,26.0,,,2039,27,,,,
433700,2035,21,,,,,2039,21,,,,
433800,2035,22,,,,,2039,22,,,,
433900,2035,26,,,,,2037,8,2039.0,26.0,,
434000,2036,8,2035.0,23.0,,,2039,23,,,,
434100,2035,29,,,,,2039,29,,,,
434200,2035,27,,,,,2039,27,,,,
434300,2036,5,2035.0,30.0,,,2038,30,,,,
434400,2035,24,,,,,2038,24,,,,
434500,2035,28,,,,,2037,1,2038.0,29.0,,
434600,2035,26,,,,,2037,7,2038.0,26.0,,
434700,2037,1,2035.0,25.0,,,2038,25,,,,
434800,2035,23,,,,,2037,3,2038.0,23.0,,
434900,2035,32,,,,,2038,32,,,,
435000,2035,28,,,,,2038,28,,,,
435100,2035,29,,,,,2038,29,,,,
435200,2037,1,2035.0,23.0,,,2038,23,,,,
435300,2035,26,,,,,2038,26,,,,
435400,2035,25,,,,,2038,25,,,,
435500,2037,8,2035.0,30.0,,,2038,27,,,,
435600,2035,27,,,,,2039,28,,,,
435700,2036,5,2035.0,22.0,,,2039,22,,,,
435800,2035,20,,,,,2039,20,,,,
435900,2035,22,,,,,2039,22,,,,
436000,2035,27,,,,,2039,27,,,,
436100,2038,1,2035.0,30.0,,,2039,30,,,,
436200,2036,28,,,,,2039,28,,,,
436300,2038,3,2036.0,31.0,,,2039,31,,,,
436400,2036,32,,,,,2038,2,2039.0,32.0,,
436500,2036,28,,,,,2039,28,,,,
436600,2036,33,,,,,2039,27,,,,
436700,2036,25,,,,,2039,25,,,,
436800,2036,23,,,,,2039,23,,,,
436900,2036,21,,,,,2038,6,2039.0,21.0,,
437000,2036,21,,,,,2039,21,,,,
437100,2036,29,,,,,2039,29,,,,
437200,2036,23,,,,,2039,23,,,,
437300,2038,1,2036.0,27.0,,,2039,1,2040.0,26.0,,
437400,2036,31,,,,,2039,27,,,,
437500,2036,24,,,,,2040,24,,,,
437600,2036,27,,,,,2039,2,2040.0,25.0,,
437700,2038,4,2036.0,27.0,,,2039,1,2040.0,26.0,,
437800,2036,22,,,,,2037,5,2039.0,22.0,,
437900,2038,1,2036.0,28.0,,,2039,28,,,,
438000,2036,21,,,,,2039,22,,,,
438100,2036,27,,,,,2039,27,,,,
438200,2036,22,,,,,2039,22,,,,
438300,2036,31,,,,,2039,31,,,,
438400,2038,1,2036.0,28.0,,,2039,28,,,,
438500,2036,31,,,,,2039,31,,,,
438600,2036,25,,,,,2039,24,,,,
438700,2036,21,,,,,2039,22,,,,
438800,2036,27,,,,,2038,7,2039.0,28.0,,
438900,2036,29,,,,,2038,4,2039.0,29.0,,
439000,2036,25,,,,,2039,26,,,,
439100,2036,26,,,,,2039,27,,,,
439200,2036,31,,,,,2039,26,,,,
439300,2036,21,,,,,2038,7,2039.0,21.0,,
439400,2036,26,,,,,2039,26,,,,
439500,2036,30,,,,,2039,30,,,,
439600,2036,27,,,,,2038,2,2039.0,27.0,,
439700,2036,30,,,,,2039,30,,,,
439800,2036,27,,,,,2039,28,,,,
439900,2036,22,,,,,2039,1,2040.0,21.0,,
440000,2038,1,2036.0,23.0,,,2040,23,,,,
440100,2036,26,,,,,2040,26,,,,
440200,2036,23,,,,,2040,23,,,,
440300,2036,23,,,,,2040,23,,,,
440400,2037,24,,,,,2040,24,,,,
440500,2037,26,,,,,2040,26,,,,
440600,2037,2,2036.0,20.0,,,2040,22,,,,
440700,2036,29,,,,,2040,29,,,,
440800,2036,21,,,,,2038,7,2040.0,21.0,,
440900,2036,31,,,,,2040,31,,,,
441000,2036,28,,,,,2039,1,2040.0,27.0,,
441100,2037,24,,,,,2040,24,,,,
441200,2036,26,,,,,2037,1,2040.0,26.0,,
441300,2036,26,,,,,2040,26,,,,
441400,2036,21,,,,,2038,2,2039.0,1.0,2040.0,20.0
441500,2038,8,2036.0,26.0,,,2040,26,,,,
441600,2037,3,2036.0,26.0,,,2039,1,2040.0,25.0,,
441700,2038,1,2036.0,27.0,,,2040,24,,,,
441800,2036,28,,,,,2039,28,,,,
441900,2036,20,,,,,2039,20,,,,
442000,2036,22,,,,,2039,22,,,,
442100,2037,4,2035.0,27.0,,,2039,27,,,,
442200,2036,28,,,,,2039,1,2040.0,27.0,,
442300,2036,23,,,,,2040,23,,,,
442400,2039,1,2036.0,26.0,,,2040,26,,,,
442500,2037,1,2036.0,30.0,,,2040,31,,,,
442600,2036,21,,,,,2040,21,,,,
442700,2036,28,,,,,2038,1,2040.0,28.0,,
442800,2036,25,,,,,2040,25,,,,
442900,2036,22,,,,,2040,22,,,,
443000,2036,26,,,,,2040,26,,,,
443100,2036,23,,,,,2040,23,,,,
443200,2036,22,,,,,2038,6,2040.0,22.0,,
443300,2036,20,,,,,2038,3,2040.0,21.0,,
443400,2036,26,,,,,2040,26,,,,
443500,2036,26,,,,,2040,26,,,,
443600,2036,25,,,,,2040,25,,,,
443700,2036,30,,,,,2039,1,2040.0,29.0,,
443800,2036,21,,,,,2039,1,2040.0,20.0,,
443900,2036,31,,,,,2040,31,,,,
444000,2036,28,,,,,2038,5,2039.0,1.0,2040.0,27.0
444100,2036,28,,,,,2038,1,2039.0,28.0,,
444200,2037,27,,,,,2039,2,2040.0,27.0,,
444300,2036,26,,,,,2039,2,2040.0,23.0,,
444400,2036,20,,,,,2040,20,,,,
444500,2037,5,2036.0,31.0,,,2040,31,,,,
444600,2036,23,,,,,2039,2,2040.0,21.0,,
444700,2036,31,,,,,2039,29,,,,
444800,2037,3,2036.0,22.0,,,2039,1,2040.0,21.0,,
444900,2036,34,,,,,2039,26,,,,
445000,2036,29,,,,,2039,29,,,,
445100,2038,1,2036.0,27.0,,,2039,27,,,,
445200,2038,1,2036.0,24.0,,,2039,24,,,,
445300,2036,24,,,,,2039,24,,,,
445400,2038,3,2036.0,32.0,,,2039,32,,,,
445500,2036,29,,,,,2039,29,,,,
445600,2036,30,,,,,2039,30,,,,
445700,2036,24,,,,,2037,5,2039.0,27.0,,
445800,2036,30,,,,,2039,28,,,,
445900,2036,24,,,,,2039,24,,,,
446000,2036,28,,,,,2038,8,2039.0,28.0,,
446100,2036,22,,,,,2039,23,,,,
446200,2036,24,,,,,2039,24,,,,
446300,2036,30,,,,,2039,30,,,,
446400,2036,2,2035.0,29.0,,,2039,31,,,,
446500,2036,29,,,,,2039,29,,,,
446600,2036,1,2035.0,21.0,,,2037,4,2039.0,22.0,,
446700,2036,1,2035.0,20.0,,,2039,21,,,,
446800,2035,22,,,,,2037,3,2039.0,22.0,,
446900,2035,30,,,,,2039,30,,,,
447000,2035,30,,,,,2039,30,,,,
447100,2038,1,2036.0,22.0,,,2039,22,,,,
447200,2037,11,2035.0,22.0,,,2039,22,,,,
447300,2036,34,,,,,2039,26,,,,
447400,2036,27,,,,,2039,27,,,,
447500,2036,29,,,,,2038,8,2039.0,2.0,2040.0,27.0
447600,2036,22,,,,,2039,2,2040.0,20.0,,
447700,2036,25,,,,,2038,5,2040.0,25.0,,
447800,2036,23,,,,,2039,1,2040.0,23.0,,
447900,2038,1,2036.0,23.0,,,2039,23,,,,
448000,2037,5,2036.0,26.0,,,2039,1,2040.0,25.0,,
448100,2036,29,,,,,2040,29,,,,
448200,2036,28,,,,,2039,2,2040.0,26.0,,
448300,2037,4,2036.0,29.0,,,2040,29,,,,
448400,2036,23,,,,,2039,2,2040.0,21.0,,
448500,2036,27,,,,,2040,27,,,,
448600,2036,27,,,,,2039,1,2040.0,26.0,,
448700,2036,21,,,,,2039,22,,,,
448800,2036,24,,,,,2040,25,,,,
448900,2036,23,,,,,2038,1,2039.0,23.0,,
449000,2036,25,,,,,2039,23,,,,
449100,2036,25,,,,,2038,7,2039.0,25.0,,
449200,2036,26,,,,,2039,26,,,,
449300,2036,31,,,,,2039,31,,,,
449400,2036,28,,,,,2038,6,2039.0,28.0,,
449500,2036,23,,,,,2039,23,,,,
449600,2036,28,,,,,2039,28,,,,
449700,2038,1,2036.0,22.0,,,2039,22,,,,
449800,2036,24,,,,,2039,24,,,,
449900,2036,30,,,,,2038,2,2039.0,30.0,,
450000,2037,6,2036.0,24.0,,,2039,24,,,,
450100,2036,27,,,,,2038,2,2039.0,27.0,,
450200,2036,1,2035.0,20.0,,,2039,21,,,,
450300,2038,1,2036.0,1.0,2035.0,28.0,2039,29,,,,
450400,2036,2,2035.0,25.0,,,2037,8,2039.0,27.0,,
450500,2036,28,,,,,2038,8,2039.0,28.0,,
450600,2036,28,,,,,2039,28,,,,
450700,2037,4,2036.0,28.0,,,2039,28,,,,
450800,2036,24,,,,,2039,24,,,,
450900,2036,1,2035.0,29.0,,,2038,6,2039.0,30.0,,
451000,2036,21,,,,,2039,21,,,,
451100,2036,24,,,,,2039,24,,,,
451200,2036,27,,,,,2038,2,2039.0,27.0,,
451300,2036,23,,,,,2038,4,2039.0,24.0,,
451400,2036,24,,,,,2039,28,,,,
451500,2036,31,,,,,2039,29,,,,
451600,2037,2,2036.0,1.0,2035.0,21.0,2038,5,2039.0,22.0,,
451700,2036,1,2035.0,23.0,,,2038,8,2039.0,24.0,,
451800,2036,2,2035.0,29.0,,,2039,31,,,,
451900,2036,1,2035.0,28.0,,,2039,29,,,,
452000,2036,1,2035.0,21.0,,,2039,22,,,,
452100,2035,25,,,,,2039,25,,,,
452200,2036,32,,,,,2039,27,,,,
452300,2036,25,,,,,2038,8,2039.0,30.0,,
452400,2036,4,2035.0,25.0,,,2039,25,,,,
452500,2036,20,,,,,2037,4,2039.0,20.0,,
452600,2036,23,,,,,2039,23,,,,
452700,2036,27,,,,,2039,27,,,,
452800,2036,23,,,,,2039,23,,,,
452900,2036,31,,,,,2039,24,,,,
453000,2037,3,2036.0,24.0,,,2039,24,,,,
453100,2036,25,,,,,2039,25,,,,
453200,2036,37,,,,,2039,31,,,,
453300,2036,34,,,,,2039,29,,,,
453400,2036,24,,,,,2038,7,2039.0,24.0,,
453500,2036,21,,,,,2039,21,,,,
453600,2036,35,,,,,2039,30,,,,
453700,2036,26,,,,,2038,6,2039.0,26.0,,
453800,2036,30,,,,,2039,31,,,,
453900,2036,25,,,,,2039,26,,,,
454000,2036,22,,,,,2039,22,,,,
454100,2036,24,,,,,2039,24,,,,
454200,2036,29,,,,,2039,29,,,,
454300,2036,26,,,,,2038,2,2039.0,26.0,,
454400,2035,27,,,,,2039,27,,,,
454500,2036,2,2035.0,23.0,,,2037,1,2039.0,25.0,,
454600,2036,1,2035.0,30.0,,,2039,31,,,,
454700,2036,27,,,,,2039,27,,,,
454800,2036,30,,,,,2039,30,,,,
454900,2038,1,2036.0,22.0,,,2039,22,,,,
455000,2036,23,,,,,2039,27,,,,
455100,2036,28,,,,,2038,3,2039.0,28.0,,
455200,2036,25,,,,,2038,2,2039.0,25.0,,
455300,2036,21,,,,,2039,21,,,,
455400,2038,4,2036.0,23.0,,,2039,23,,,,
455500,2038,1,2036.0,27.0,,,2039,27,,,,
455600,2036,25,,,,,2039,25,,,,
455700,2036,29,,,,,2039,1,2040.0,25.0,,
455800,2036,28,,,,,2039,28,,,,
455900,2036,29,,,,,2039,1,2040.0,28.0,,
456000,2036,29,,,,,2040,29,,,,
456100,2036,22,,,,,2038,7,2040.0,22.0,,
456200,2037,24,,,,,2040,24,,,,
456300,2037,22,,,,,2040,22,,,,
456400,2037,25,,,,,2040,23,,,,
456500,2037,21,,,,,2039,4,2040.0,21.0,,
456600,2036,30,,,,,2037,2,2040.0,32.0,,
456700,2036,30,,,,,2038,4,2040.0,30.0,,
456800,2037,31,,,,,2040,31,,,,
456900,2037,23,,,,,2040,23,,,,
457000,2037,27,,,,,2040,27,,,,
457100,2037,25,,,,,2040,25,,,,
457200,2037,27,,,,,2040,27,,,,
457300,2037,29,,,,,2040,29,,,,
457400,2037,23,,,,,2038,4,2040.0,26.0,,
457500,2037,20,,,,,2040,20,,,,
457600,2037,22,,,,,2040,22,,,,
457700,2037,26,,,,,2039,1,2040.0,26.0,,
457800,2037,28,,,,,2040,28,,,,
457900,2037,20,,,,,2040,21,,,,
458000,2037,26,,,,,2040,31,,,,
458100,2037,27,,,,,2040,27,,,,
458200,2037,29,,,,,2040,29,,,,
458300,2037,27,,,,,2040,29,,,,
458400,2039,1,2037.0,1.0,2036.0,28.0,2040,29,,,,
458500,2037,24,,,,,2040,24,,,,
458600,2036,23,,,,,2040,23,,,,
458700,2037,28,,,,,2040,28,,,,
458800,2038,3,2036.0,32.0,,,2040,32,,,,
458900,2037,29,,,,,2039,1,2040.0,29.0,,
459000,2037,27,,,,,2040,27,,,,
459100,2037,20,,,,,2040,20,,,,
459200,2037,29,,,,,2040,29,,,,
459300,2037,29,,,,,2040,29,,,,
459400,2037,32,,,,,2039,7,2040.0,32.0,,
459500,2037,31,,,,,2040,31,,,,
459600,2037,30,,,,,2040,30,,,,
459700,2039,1,2037.0,21.0,,,2040,21,,,,
459800,2037,32,,,,,2040,32,,,,
459900,2037,2,2036.0,26.0,,,2040,28,,,,
460000,2038,2,2037.0,23.0,,,2040,23,,,,
460100,2039,1,2037.0,23.0,,,2040,23,,,,
460200,2037,22,,,,,2039,6,2040.0,22.0,,
460300,2037,25,,,,,2039,7,2040.0,25.0,,
460400,2036,28,,,,,2040,28,,,,
460500,2037,2,2036.0,27.0,,,2040,29,,,,
460600,2037,25,,,,,2040,25,,,,
460700,2036,21,,,,,2038,1,2040.0,21.0,,
460800,2037,2,2036.0,30.0,,,2040,30,,,,
460900,2036,28,,,,,2038,8,2040.0,29.0,,
461000,2039,1,2036.0,28.0,,,2040,28,,,,
461100,2036,22,,,,,2040,22,,,,
461200,2037,1,2036.0,26.0,,,2040,26,,,,
461300,2036,20,,,,,2038,1,2040.0,20.0,,
461400,2036,28,,,,,2037,1,2038.0,4.0,2040.0,28.0
461500,2036,25,,,,,2038,5,2040.0,25.0,,
461600,2039,1,2036.0,27.0,,,2040,27,,,,
461700,2036,27,,,,,2039,27,,,,
461800,2036,34,,,,,2039,28,,,,
461900,2036,32,,,,,2039,32,,,,
462000,2037,3,2036.0,23.0,,,2039,23,,,,
462100,2036,31,,,,,2039,29,,,,
462200,2036,24,,,,,2039,24,,,,
462300,2036,25,,,,,2039,25,,,,
462400,2038,1,2036.0,21.0,,,2039,21,,,,
462500,2036,24,,,,,2039,24,,,,
462600,2036,25,,,,,2039,25,,,,
462700,2036,32,,,,,2039,31,,,,
462800,2036,26,,,,,2039,20,,,,
462900,2037,3,2036.0,30.0,,,2038,7,2039.0,30.0,,
463000,2036,36,,,,,2039,32,,,,
463100,2036,24,,,,,2038,6,2039.0,24.0,,
463200,2036,23,,,,,2039,23,,,,
463300,2036,21,,,,,2039,22,,,,
463400,2036,30,,,,,2038,4,2039.0,30.0,,
463500,2035,26,,,,,2039,26,,,,
463600,2035,29,,,,,2036,6,2039.0,29.0,,
463700,2035,22,,,,,2039,22,,,,
463800,2035,23,,,,,2039,23,,,,
463900,2035,30,,,,,2039,30,,,,
464000,2036,28,,,,,2039,22,,,,
464100,2038,1,2036.0,20.0,,,2039,20,,,,
464200,2038,1,2036.0,30.0,,,2039,30,,,,
464300,2036,30,,,,,2038,4,2039.0,31.0,,
464400,2036,22,,,,,2039,22,,,,
464500,2038,12,2036.0,36.0,,,2039,28,,,,
464600,2036,20,,,,,2039,20,,,,
464700,2036,27,,,,,2038,7,2039.0,27.0,,
464800,2036,24,,,,,2039,24,,,,
464900,2036,29,,,,,2039,26,,,,
465000,2036,24,,,,,2039,24,,,,
465100,2036,30,,,,,2039,30,,,,
465200,2036,21,,,,,2039,21,,,,
465300,2036,29,,,,,2039,21,,,,
465400,2036,30,,,,,2039,30,,,,
465500,2036,24,,,,,2039,24,,,,
465600,2036,28,,,,,2039,28,,,,
465700,2038,5,2036.0,30.0,,,2039,30,,,,
465800,2036,23,,,,,2039,23,,,,
465900,2036,29,,,,,2039,25,,,,
466000,2037,4,2036.0,25.0,,,2039,25,,,,
466100,2036,25,,,,,2039,25,,,,
466200,2036,30,,,,,2039,30,,,,
466300,2036,31,,,,,2039,31,,,,
466400,2036,23,,,,,2039,23,,,,
466500,2036,29,,,,,2039,29,,,,
466600,2038,1,2036.0,8.0,2035.0,24.0,2039,26,,,,
466700,2036,21,,,,,2039,21,,,,
466800,2036,30,,,,,2039,30,,,,
466900,2036,22,,,,,2038,6,2039.0,23.0,,
467000,2036,21,,,,,2039,24,,,,
467100,2036,32,,,,,2039,31,,,,
467200,2036,31,,,,,2039,31,,,,
467300,2036,29,,,,,2039,29,,,,
467400,2036,29,,,,,2039,29,,,,
467500,2036,24,,,,,2039,24,,,,
467600,2036,24,,,,,2039,24,,,,
467700,2036,2,2035.0,24.0,,,2039,26,,,,
467800,2037,3,2036.0,22.0,,,2039,22,,,,
467900,2035,28,,,,,2036,1,2039.0,28.0,,
468000,2038,1,2036.0,36.0,,,2039,28,,,,
468100,2036,34,,,,,2039,29,,,,
468200,2036,25,,,,,2039,25,,,,
468300,2036,28,,,,,2039,28,,,,
468400,2036,26,,,,,2039,26,,,,
468500,2036,1,2035.0,20.0,,,2039,21,,,,
468600,2036,22,,,,,2039,22,,,,
468700,2035,24,,,,,2039,24,,,,
468800,2036,37,,,,,2039,31,,,,
468900,2036,25,,,,,2038,4,2039.0,25.0,,
469000,2035,32,,,,,2039,32,,,,
469100,2038,1,2035.0,27.0,,,2039,27,,,,
469200,2035,26,,,,,2039,26,,,,
469300,2038,1,2036.0,7.0,2035.0,27.0,2039,27,,,,
469400,2036,8,2035.0,24.0,,,2039,24,,,,
469500,2035,25,,,,,2039,25,,,,
469600,2035,22,,,,,2039,22,,,,
469700,2035,27,,,,,2039,27,,,,
469800,2035,27,,,,,2039,27,,,,
469900,2035,20,,,,,2036,3,2039.0,20.0,,
470000,2037,2,2035.0,26.0,,,2039,26,,,,
470100,2035,22,,,,,2039,22,,,,
470200,2035,29,,,,,2039,29,,,,
470300,2037,9,2035.0,29.0,,,2039,29,,,,
470400,2035,26,,,,,2039,27,,,,
470500,2035,32,,,,,2039,32,,,,
470600,2036,5,2035.0,29.0,,,2039,29,,,,
470700,2036,1,2035.0,25.0,,,2039,25,,,,
470800,2035,22,,,,,2039,22,,,,
470900,2037,1,2035.0,31.0,,,2038,1,2039.0,30.0,,
471000,2035,29,,,,,2038,1,2039.0,28.0,,
471100,2035,25,,,,,2037,1,2038.0,25.0,,
471200,2035,25,,,,,2038,25,,,,
471300,2035,38,,,,,2038,30,,,,
471400,2035,27,,,,,2038,27,,,,
471500,2035,32,,,,,2037,5,2038.0,32.0,,
471600,2037,1,2036.0,3.0,2035.0,23.0,2038,23,,,,
471700,2035,29,,,,,2038,29,,,,
471800,2035,27,,,,,2038,27,,,,
471900,2035,27,,,,,2038,27,,,,
472000,2035,28,,,,,2038,22,,,,
472100,2035,32,,,,,2038,27,,,,
472200,2036,1,2035.0,29.0,,,2039,29,,,,
472300,2035,26,,,,,2036,2,2037.0,4.0,2038.0,27.0
472400,2035,21,,,,,2037,7,2038.0,21.0,,
472500,2035,23,,,,,2036,4,2038.0,23.0,,
472600,2035,26,,,,,2038,1,2039.0,25.0,,
472700,2035,26,,,,,2038,2,2039.0,24.0,,
472800,2035,28,,,,,2036,2,2039.0,28.0,,
472900,2035,30,,,,,2039,30,,,,
473000,2035,21,,,,,2036,1,2039.0,21.0,,
473100,2035,32,,,,,2039,32,,,,
473200,2035,26,,,,,2036,1,2039.0,26.0,,
473300,2035,30,,,,,2039,30,,,,
473400,2035,28,,,,,2037,3,2039.0,28.0,,
473500,2036,23,,,,,2039,23,,,,
473600,2036,19,,,,,2038,3,2039.0,23.0,,
473700,2036,2,2035.0,23.0,,,2037,2,2039.0,25.0,,
473800,2036,2,2035.0,22.0,,,2039,24,,,,
473900,2035,23,,,,,2036,1,2039.0,23.0,,
474000,2035,22,,,,,2039,22,,,,
474100,2036,7,2035.0,30.0,,,2039,30,,,,
474200,2036,27,,,,,2038,4,2039.0,27.0,,
474300,2036,28,,,,,2039,28,,,,
474400,2036,22,,,,,2039,22,,,,
474500,2037,5,2036.0,24.0,,,2039,24,,,,
474600,2036,30,,,,,2039,30,,,,
474700,2036,20,,,,,2039,20,,,,
474800,2036,28,,,,,2038,4,2039.0,28.0,,
474900,2036,22,,,,,2039,22,,,,
475000,2036,30,,,,,2038,8,2039.0,31.0,,
475100,2036,26,,,,,2039,26,,,,
475200,2036,28,,,,,2039,28,,,,
475300,2036,30,,,,,2037,3,2039.0,30.0,,
475400,2038,1,2036.0,24.0,,,2039,22,,,,
475500,2036,30,,,,,2039,30,,,,
475600,2036,21,,,,,2038,1,2039.0,21.0,,
475700,2036,22,,,,,2039,23,,,,
475800,2038,1,2036.0,35.0,,,2039,29,,,,
475900,2036,24,,,,,2039,24,,,,
476000,2036,24,,,,,2039,23,,,,
476100,2036,23,,,,,2039,23,,,,
476200,2036,3,2035.0,25.0,,,2039,27,,,,
476300,2035,29,,,,,2039,29,,,,
476400,2036,33,,,,,2039,31,,,,
476500,2036,25,,,,,2039,24,,,,
476600,2036,22,,,,,2039,22,,,,
476700,2036,27,,,,,2038,3,2039.0,27.0,,
476800,2036,30,,,,,2039,31,,,,
476900,2036,29,,,,,2039,29,,,,
477000,2038,1,2036.0,30.0,,,2039,24,,,,
477100,2037,3,2036.0,23.0,,,2038,6,2039.0,23.0,,
477200,2036,25,,,,,2039,25,,,,
477300,2036,1,2035.0,27.0,,,2039,28,,,,
477400,2035,29,,,,,2039,29,,,,
477500,2036,29,,,,,2039,29,,,,
477600,2036,1,2035.0,26.0,,,2037,3,2039.0,28.0,,
477700,2036,1,2035.0,28.0,,,2039,29,,,,
477800,2035,29,,,,,2039,29,,,,
477900,2035,29,,,,,2037,1,2039.0,29.0,,
478000,2036,4,2035.0,26.0,,,2039,26,,,,
478100,2036,7,2035.0,20.0,,,2039,20,,,,
478200,2035,25,,,,,2039,25,,,,
478300,2035,23,,,,,2039,23,,,,
478400,2036,6,2035.0,27.0,,,2039,27,,,,
478500,2035,25,,,,,2039,25,,,,
478600,2036,8,2035.0,25.0,,,2039,25,,,,
478700,2035,22,,,,,2039,22,,,,
478800,2035,32,,,,,2037,2,2039.0,32.0,,
478900,2035,24,,,,,2039,24,,,,
479000,2035,29,,,,,2039,29,,,,
479100,2036,4,2035.0,23.0,,,2039,23,,,,
479200,2035,20,,,,,2037,7,2039.0,20.0,,
479300,2035,23,,,,,2039,23,,,,
479400,2036,9,2035.0,23.0,,,2039,25,,,,
479500,2035,28,,,,,2037,5,2039.0,28.0,,
479600,2035,22,,,,,2037,4,2039.0,22.0,,
479700,2036,7,2035.0,27.0,,,2037,3,2039.0,27.0,,
479800,2035,21,,,,,2039,21,,,,
479900,2035,29,,,,,2039,29,,,,
480000,2035,24,,,,,2039,24,,,,
480100,2035,24,,,,,2039,24,,,,
480200,2035,26,,,,,2039,26,,,,
